query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,selection_projection,1,1,4021.428000,4021.428000,4021.428000,4021.428000,0.219000,0.219000,4021.647000
Q002,selection_projection,1,1,2004.645000,2004.645000,2004.645000,2004.645000,0.085000,0.085000,2004.730000
Q003,selection_projection,1,1,1524.849000,1524.849000,1524.849000,1524.849000,0.129000,0.129000,1524.978000
Q004,selection_projection,1,1,1006.727000,1006.727000,1006.727000,1006.727000,0.068000,0.068000,1006.795000
Q005,selection_projection,1,1,916.889000,916.889000,916.889000,916.889000,0.053000,0.053000,916.942000
Q006,selection_projection,1,1,1314.498000,1314.498000,1314.498000,1314.498000,0.046000,0.046000,1314.544000
Q007,selection_projection,1,1,678.243000,678.243000,678.243000,678.243000,0.103000,0.103000,678.346000
Q008,selection_projection,1,1,179.937000,179.937000,179.937000,179.937000,0.091000,0.091000,180.028000
Q009,selection_projection,1,1,1916.453000,1916.453000,1916.453000,1916.453000,0.069000,0.069000,1916.522000
Q010,selection_projection,1,1,1451.763000,1451.763000,1451.763000,1451.763000,0.060000,0.060000,1451.823000
Q011,selection_projection,1,1,939.446000,939.446000,939.446000,939.446000,0.080000,0.080000,939.526000
Q012,selection_projection,1,1,923.498000,923.498000,923.498000,923.498000,0.068000,0.068000,923.566000
Q013,selection_projection,1,1,1293.184000,1293.184000,1293.184000,1293.184000,0.099000,0.099000,1293.283000
Q014,selection_projection,1,1,996.133000,996.133000,996.133000,996.133000,0.047000,0.047000,996.180000
Q015,selection_projection,1,1,1064.432000,1064.432000,1064.432000,1064.432000,0.100000,0.100000,1064.532000
Q016,selection_projection,1,1,1357.877000,1357.877000,1357.877000,1357.877000,0.066000,0.066000,1357.943000
Q017,selection_projection,1,1,926.873000,926.873000,926.873000,926.873000,0.052000,0.052000,926.925000
Q018,selection_projection,1,1,868.202000,868.202000,868.202000,868.202000,0.058000,0.058000,868.260000
Q019,selection_projection,1,1,979.229000,979.229000,979.229000,979.229000,0.044000,0.044000,979.273000
Q020,selection_projection,1,1,1005.519000,1005.519000,1005.519000,1005.519000,0.064000,0.064000,1005.583000
Q021,selection_projection,1,1,82.982000,82.982000,82.982000,82.982000,0.077000,0.077000,83.059000
Q022,selection_projection,1,1,1000.959000,1000.959000,1000.959000,1000.959000,0.078000,0.078000,1001.037000
Q023,selection_projection,1,1,130.055000,130.055000,130.055000,130.055000,0.065000,0.065000,130.120000
Q024,selection_projection,1,1,2066.518000,2066.518000,2066.518000,2066.518000,0.058000,0.058000,2066.576000
Q025,selection_projection,1,1,2012.355000,2012.355000,2012.355000,2012.355000,0.066000,0.066000,2012.421000
Q026,selection_projection,1,1,189.710000,189.710000,189.710000,189.710000,0.122000,0.122000,189.832000
Q027,selection_projection,1,1,183.774000,183.774000,183.774000,183.774000,0.060000,0.060000,183.834000
Q028,selection_projection,1,1,1071.379000,1071.379000,1071.379000,1071.379000,0.061000,0.061000,1071.440000
Q029,selection_projection,1,1,921.929000,921.929000,921.929000,921.929000,0.064000,0.064000,921.993000
Q030,selection_projection,1,1,182.572000,182.572000,182.572000,182.572000,0.058000,0.058000,182.630000
Q031,selection_projection,1,1,1983.215000,1983.215000,1983.215000,1983.215000,0.057000,0.057000,1983.272000
Q032,selection_projection,1,1,959.636000,959.636000,959.636000,959.636000,0.052000,0.052000,959.688000
Q033,selection_projection,1,1,948.834000,948.834000,948.834000,948.834000,0.048000,0.048000,948.882000
Q034,selection_projection,1,1,179.615000,179.615000,179.615000,179.615000,0.058000,0.058000,179.673000
Q035,selection_projection,1,1,979.148000,979.148000,979.148000,979.148000,0.078000,0.078000,979.226000
Q036,selection_projection,1,1,134.461000,134.461000,134.461000,134.461000,0.079000,0.079000,134.540000
Q037,selection_projection,1,1,1160.199000,1160.199000,1160.199000,1160.199000,0.050000,0.050000,1160.249000
Q038,selection_projection,1,1,179.648000,179.648000,179.648000,179.648000,0.078000,0.078000,179.726000
Q039,selection_projection,1,1,974.075000,974.075000,974.075000,974.075000,0.071000,0.071000,974.146000
Q040,selection_projection,1,1,181.113000,181.113000,181.113000,181.113000,0.060000,0.060000,181.173000
Q041,selection_projection,1,1,1935.259000,1935.259000,1935.259000,1935.259000,0.067000,0.067000,1935.326000
Q042,selection_projection,1,1,1040.362000,1040.362000,1040.362000,1040.362000,0.043000,0.043000,1040.405000
Q043,selection_projection,1,1,1146.604000,1146.604000,1146.604000,1146.604000,0.053000,0.053000,1146.657000
Q044,selection_projection,1,1,1106.516000,1106.516000,1106.516000,1106.516000,0.066000,0.066000,1106.582000
Q045,selection_projection,1,1,1958.253000,1958.253000,1958.253000,1958.253000,0.092000,0.092000,1958.345000
Q046,selection_projection,1,1,166.047000,166.047000,166.047000,166.047000,0.057000,0.057000,166.104000
Q047,selection_projection,1,1,2638.202000,2638.202000,2638.202000,2638.202000,0.092000,0.092000,2638.294000
Q048,selection_projection,1,1,968.737000,968.737000,968.737000,968.737000,0.049000,0.049000,968.786000
