query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,selection_projection,1,1,37.455000,37.455000,37.455000,37.455000,0.261000,0.261000,37.716000
Q002,selection_projection,1,1,6.962000,6.962000,6.962000,6.962000,0.080000,0.080000,7.042000
Q003,selection_projection,1,1,19.901000,19.901000,19.901000,19.901000,0.083000,0.083000,19.984000
Q004,selection_projection,1,1,289.592000,289.592000,289.592000,289.592000,0.088000,0.088000,289.680000
Q005,selection_projection,1,1,103.924000,103.924000,103.924000,103.924000,0.074000,0.074000,103.998000
Q006,selection_projection,1,1,17.198000,17.198000,17.198000,17.198000,0.078000,0.078000,17.276000
Q007,selection_projection,1,1,76.421000,76.421000,76.421000,76.421000,0.081000,0.081000,76.502000
Q008,selection_projection,1,1,9.743000,9.743000,9.743000,9.743000,0.072000,0.072000,9.815000
Q009,selection_projection,1,1,3.187000,3.187000,3.187000,3.187000,0.052000,0.052000,3.239000
Q010,selection_projection,1,1,21.956000,21.956000,21.956000,21.956000,0.111000,0.111000,22.067000
Q011,selection_projection,1,1,1.473000,1.473000,1.473000,1.473000,0.034000,0.034000,1.507000
Q012,selection_projection,1,1,34.555000,34.555000,34.555000,34.555000,0.078000,0.078000,34.633000
Q013,selection_projection,1,1,0.804000,0.804000,0.804000,0.804000,0.029000,0.029000,0.833000
Q014,selection_projection,1,1,238.326000,238.326000,238.326000,238.326000,0.062000,0.062000,238.388000
Q015,selection_projection,1,1,11.098000,11.098000,11.098000,11.098000,0.089000,0.089000,11.187000
Q016,selection_projection,1,1,78.059000,78.059000,78.059000,78.059000,0.071000,0.071000,78.130000
Q017,selection_projection,1,1,24.022000,24.022000,24.022000,24.022000,0.073000,0.073000,24.095000
Q018,selection_projection,1,1,2.172000,2.172000,2.172000,2.172000,0.030000,0.030000,2.202000
Q019,selection_projection,1,1,8.938000,8.938000,8.938000,8.938000,0.043000,0.043000,8.981000
Q020,selection_projection,1,1,150.827000,150.827000,150.827000,150.827000,0.097000,0.097000,150.924000
Q021,selection_projection,1,1,2.321000,2.321000,2.321000,2.321000,0.068000,0.068000,2.389000
Q022,selection_projection,1,1,17.164000,17.164000,17.164000,17.164000,0.050000,0.050000,17.214000
Q023,selection_projection,1,1,14.073000,14.073000,14.073000,14.073000,0.023000,0.023000,14.096000
Q024,selection_projection,1,1,30.934000,30.934000,30.934000,30.934000,0.027000,0.027000,30.961000
Q025,selection_projection,1,1,197.267000,197.267000,197.267000,197.267000,0.065000,0.065000,197.332000
Q026,selection_projection,1,1,18.194000,18.194000,18.194000,18.194000,0.090000,0.090000,18.284000
Q027,selection_projection,1,1,1289.091000,1289.091000,1289.091000,1289.091000,0.446000,0.446000,1289.537000
Q028,selection_projection,1,1,2.941000,2.941000,2.941000,2.941000,0.095000,0.095000,3.036000
Q029,selection_projection,1,1,11.883000,11.883000,11.883000,11.883000,0.062000,0.062000,11.945000
Q030,selection_projection,1,1,731.506000,731.506000,731.506000,731.506000,0.046000,0.046000,731.552000
Q031,selection_projection,1,1,19.718000,19.718000,19.718000,19.718000,0.058000,0.058000,19.776000
Q032,selection_projection,1,1,171.374000,171.374000,171.374000,171.374000,0.056000,0.056000,171.430000
Q033,selection_projection,1,1,173.140000,173.140000,173.140000,173.140000,0.037000,0.037000,173.177000
Q034,selection_projection,1,1,11.746000,11.746000,11.746000,11.746000,0.047000,0.047000,11.793000
Q035,selection_projection,1,1,6.526000,6.526000,6.526000,6.526000,0.040000,0.040000,6.566000
Q036,selection_projection,1,1,1.515000,1.515000,1.515000,1.515000,0.030000,0.030000,1.545000
Q037,selection_projection,1,1,119.892000,119.892000,119.892000,119.892000,0.040000,0.040000,119.932000
Q038,selection_projection,1,1,9.312000,9.312000,9.312000,9.312000,0.041000,0.041000,9.353000
Q039,selection_projection,1,1,33.370000,33.370000,33.370000,33.370000,0.065000,0.065000,33.435000
Q040,selection_projection,1,1,72.292000,72.292000,72.292000,72.292000,0.070000,0.070000,72.362000
Q041,selection_projection,1,1,20.126000,20.126000,20.126000,20.126000,0.036000,0.036000,20.162000
Q042,selection_projection,1,1,47.391000,47.391000,47.391000,47.391000,0.028000,0.028000,47.419000
Q043,selection_projection,1,1,293.695000,293.695000,293.695000,293.695000,0.050000,0.050000,293.745000
Q044,selection_projection,1,1,385.245000,385.245000,385.245000,385.245000,0.089000,0.089000,385.334000
Q045,selection_projection,1,1,1749.338000,1749.338000,1749.338000,1749.338000,0.259000,0.259000,1749.597000
Q046,selection_projection,1,1,16.912000,16.912000,16.912000,16.912000,0.074000,0.074000,16.986000
Q047,selection_projection,1,1,128.300000,128.300000,128.300000,128.300000,0.196000,0.196000,128.496000
Q048,selection_projection,1,1,375.451000,375.451000,375.451000,375.451000,0.052000,0.052000,375.503000
Q049,selection_projection,1,1,193.888000,193.888000,193.888000,193.888000,0.067000,0.067000,193.955000
Q050,selection_projection,1,1,32.101000,32.101000,32.101000,32.101000,0.074000,0.074000,32.175000
Q051,selection_projection,1,1,41.594000,41.594000,41.594000,41.594000,0.052000,0.052000,41.646000
Q052,selection_projection,1,1,56.365000,56.365000,56.365000,56.365000,0.033000,0.033000,56.398000
Q053,selection_projection,1,1,127.369000,127.369000,127.369000,127.369000,0.027000,0.027000,127.396000
Q054,selection_projection,1,1,204.671000,204.671000,204.671000,204.671000,0.126000,0.126000,204.797000
Q055,selection_projection,1,1,11.822000,11.822000,11.822000,11.822000,0.085000,0.085000,11.907000
Q056,selection_projection,1,1,248.623000,248.623000,248.623000,248.623000,0.078000,0.078000,248.701000
Q057,selection_projection,1,1,10.882000,10.882000,10.882000,10.882000,0.040000,0.040000,10.922000
Q058,selection_projection,1,1,412.123000,412.123000,412.123000,412.123000,0.059000,0.059000,412.182000
Q059,selection_projection,1,1,14.201000,14.201000,14.201000,14.201000,0.068000,0.068000,14.269000
Q060,selection_projection,1,1,24.342000,24.342000,24.342000,24.342000,0.040000,0.040000,24.382000
Q061,selection_projection,1,1,194.252000,194.252000,194.252000,194.252000,0.027000,0.027000,194.279000
Q062,selection_projection,1,1,18.736000,18.736000,18.736000,18.736000,0.055000,0.055000,18.791000
Q063,selection_projection,1,1,20.070000,20.070000,20.070000,20.070000,0.032000,0.032000,20.102000
Q064,selection_projection,1,1,23.045000,23.045000,23.045000,23.045000,0.034000,0.034000,23.079000
Q065,selection_projection,1,1,87.122000,87.122000,87.122000,87.122000,0.047000,0.047000,87.169000
Q066,selection_projection,1,1,11.511000,11.511000,11.511000,11.511000,0.085000,0.085000,11.596000
Q067,selection_projection,1,1,132.353000,132.353000,132.353000,132.353000,0.028000,0.028000,132.381000
Q068,selection_projection,1,1,83.204000,83.204000,83.204000,83.204000,0.034000,0.034000,83.238000
Q069,selection_projection,1,1,130.654000,130.654000,130.654000,130.654000,0.034000,0.034000,130.688000
Q070,selection_projection,1,1,96.135000,96.135000,96.135000,96.135000,0.046000,0.046000,96.181000
Q071,selection_projection,1,1,16.847000,16.847000,16.847000,16.847000,0.053000,0.053000,16.900000
Q072,selection_projection,1,1,9.941000,9.941000,9.941000,9.941000,0.025000,0.025000,9.966000
Q073,selection_projection,1,1,8.168000,8.168000,8.168000,8.168000,0.026000,0.026000,8.194000
Q074,selection_projection,1,1,5.610000,5.610000,5.610000,5.610000,0.039000,0.039000,5.649000
Q075,selection_projection,1,1,217.969000,217.969000,217.969000,217.969000,0.034000,0.034000,218.003000
Q076,selection_projection,1,1,189.105000,189.105000,189.105000,189.105000,0.089000,0.089000,189.194000
Q077,selection_projection,1,1,60.886000,60.886000,60.886000,60.886000,0.055000,0.055000,60.941000
Q078,selection_projection,1,1,199.168000,199.168000,199.168000,199.168000,0.071000,0.071000,199.239000
Q079,selection_projection,1,1,231.200000,231.200000,231.200000,231.200000,0.050000,0.050000,231.250000
Q080,selection_projection,1,1,110.535000,110.535000,110.535000,110.535000,0.052000,0.052000,110.587000
Q081,selection_projection,1,1,134.984000,134.984000,134.984000,134.984000,0.041000,0.041000,135.025000
Q082,selection_projection,1,1,1.429000,1.429000,1.429000,1.429000,0.063000,0.063000,1.492000
Q083,selection_projection,1,1,2.173000,2.173000,2.173000,2.173000,0.063000,0.063000,2.236000
Q084,selection_projection,1,1,111.937000,111.937000,111.937000,111.937000,0.050000,0.050000,111.987000
Q085,selection_projection,1,1,669.393000,669.393000,669.393000,669.393000,0.040000,0.040000,669.433000
Q086,selection_projection,1,1,75.519000,75.519000,75.519000,75.519000,0.049000,0.049000,75.568000
Q087,selection_projection,1,1,60.620000,60.620000,60.620000,60.620000,0.104000,0.104000,60.724000
Q088,selection_projection,1,1,412.006000,412.006000,412.006000,412.006000,0.043000,0.043000,412.049000
Q089,selection_projection,1,1,229.066000,229.066000,229.066000,229.066000,0.055000,0.055000,229.121000
Q090,selection_projection,1,1,7.901000,7.901000,7.901000,7.901000,0.068000,0.068000,7.969000
Q091,selection_projection,1,1,23.403000,23.403000,23.403000,23.403000,0.071000,0.071000,23.474000
Q092,selection_projection,1,1,7.559000,7.559000,7.559000,7.559000,0.025000,0.025000,7.584000
Q093,selection_projection,1,1,17.659000,17.659000,17.659000,17.659000,0.039000,0.039000,17.698000
Q094,selection_projection,1,1,138.589000,138.589000,138.589000,138.589000,0.024000,0.024000,138.613000
Q095,selection_projection,1,1,22.405000,22.405000,22.405000,22.405000,0.039000,0.039000,22.444000
Q096,selection_projection,1,1,151.053000,151.053000,151.053000,151.053000,0.054000,0.054000,151.107000
Q097,selection_projection,1,1,1.396000,1.396000,1.396000,1.396000,0.131000,0.131000,1.527000
Q098,selection_projection,1,1,17.547000,17.547000,17.547000,17.547000,0.056000,0.056000,17.603000
Q099,selection_projection,1,1,154.538000,154.538000,154.538000,154.538000,0.025000,0.025000,154.563000
Q100,selection_projection,1,1,3.558000,3.558000,3.558000,3.558000,0.048000,0.048000,3.606000
