query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,complex_multi_join,1,1,79198.153000,79198.153000,79198.153000,79198.153000,1.133000,1.133000,79199.286000
Q002,complex_multi_join,1,1,596.510000,596.510000,596.510000,596.510000,0.717000,0.717000,597.227000
Q003,complex_multi_join,1,1,218.631000,218.631000,218.631000,218.631000,0.544000,0.544000,219.175000
Q004,aggregation,1,1,11.648000,11.648000,11.648000,11.648000,0.337000,0.337000,11.985000
Q005,selection_projection,1,1,2051.643000,2051.643000,2051.643000,2051.643000,0.063000,0.063000,2051.706000
Q006,weak_owner,1,1,12.522000,12.522000,12.522000,12.522000,0.088000,0.088000,12.610000
Q007,selection_projection,1,1,1018.623000,1018.623000,1018.623000,1018.623000,0.039000,0.039000,1018.662000
Q008,selection_projection,1,1,1013.298000,1013.298000,1013.298000,1013.298000,0.059000,0.059000,1013.357000
Q009,complex_multi_join,1,1,47.463000,47.463000,47.463000,47.463000,0.619000,0.619000,48.082000
Q010,aggregation,1,1,132.899000,132.899000,132.899000,132.899000,0.302000,0.302000,133.201000
Q011,selection_projection,1,1,1258.359000,1258.359000,1258.359000,1258.359000,0.078000,0.078000,1258.437000
Q012,relationship_join,1,1,67.235000,67.235000,67.235000,67.235000,0.268000,0.268000,67.503000
Q013,selection_projection,1,1,1474.902000,1474.902000,1474.902000,1474.902000,0.071000,0.071000,1474.973000
Q014,selection_projection,1,1,1176.871000,1176.871000,1176.871000,1176.871000,0.056000,0.056000,1176.927000
Q015,aggregation,1,1,2304.162000,2304.162000,2304.162000,2304.162000,10.247000,10.247000,2314.409000
Q016,aggregation,1,1,474.048000,474.048000,474.048000,474.048000,0.249000,0.249000,474.297000
Q017,complex_multi_join,1,1,19.317000,19.317000,19.317000,19.317000,0.593000,0.593000,19.910000
Q018,weak_owner,1,1,59.037000,59.037000,59.037000,59.037000,0.580000,0.580000,59.617000
Q019,weak_owner,1,1,277.315000,277.315000,277.315000,277.315000,0.207000,0.207000,277.522000
Q020,relationship_join,1,1,176.922000,176.922000,176.922000,176.922000,0.196000,0.196000,177.118000
Q021,aggregation,1,1,178.936000,178.936000,178.936000,178.936000,0.312000,0.312000,179.248000
Q022,weak_owner,1,1,195.384000,195.384000,195.384000,195.384000,0.142000,0.142000,195.526000
Q023,weak_owner,1,1,260.658000,260.658000,260.658000,260.658000,0.167000,0.167000,260.825000
Q024,complex_multi_join,1,1,50.542000,50.542000,50.542000,50.542000,0.540000,0.540000,51.082000
Q025,weak_owner,1,1,17.513000,17.513000,17.513000,17.513000,0.174000,0.174000,17.687000
Q026,weak_owner,1,1,11.140000,11.140000,11.140000,11.140000,0.124000,0.124000,11.264000
Q027,selection_projection,1,1,124.304000,124.304000,124.304000,124.304000,0.030000,0.030000,124.334000
Q028,relationship_join,1,1,4.999000,4.999000,4.999000,4.999000,0.230000,0.230000,5.229000
Q029,relationship_join,1,1,68.288000,68.288000,68.288000,68.288000,0.199000,0.199000,68.487000
Q030,relationship_join,1,1,54.440000,54.440000,54.440000,54.440000,0.211000,0.211000,54.651000
Q031,relationship_join,1,1,3725.504000,3725.504000,3725.504000,3725.504000,0.257000,0.257000,3725.761000
Q032,relationship_join,1,1,5.033000,5.033000,5.033000,5.033000,0.208000,0.208000,5.241000
Q033,relationship_join,1,1,10.851000,10.851000,10.851000,10.851000,0.159000,0.159000,11.010000
Q034,complex_multi_join,1,1,228.481000,228.481000,228.481000,228.481000,0.475000,0.475000,228.956000
Q035,selection_projection,1,1,183.856000,183.856000,183.856000,183.856000,0.072000,0.072000,183.928000
Q036,relationship_join,1,1,97.280000,97.280000,97.280000,97.280000,0.261000,0.261000,97.541000
Q037,selection_projection,1,1,2005.517000,2005.517000,2005.517000,2005.517000,0.071000,0.071000,2005.588000
Q038,aggregation,1,1,81.482000,81.482000,81.482000,81.482000,0.240000,0.240000,81.722000
Q039,weak_owner,1,1,13.446000,13.446000,13.446000,13.446000,0.124000,0.124000,13.570000
Q040,relationship_join,1,1,53.323000,53.323000,53.323000,53.323000,0.271000,0.271000,53.594000
Q041,aggregation,1,1,258.597000,258.597000,258.597000,258.597000,0.213000,0.213000,258.810000
Q042,relationship_join,1,1,180.055000,180.055000,180.055000,180.055000,0.214000,0.214000,180.269000
Q043,relationship_join,1,1,11726.542000,11726.542000,11726.542000,11726.542000,9.955000,9.955000,11736.497000
Q044,weak_owner,1,1,5.752000,5.752000,5.752000,5.752000,0.091000,0.091000,5.843000
