1706,741,50042
55383,470,5699
125190,424,67140
129955,797,2383
16183,222,22765
28908,594,26133
120224,194,4205
101452,515,1738
7664,664,3914
56416,246,43228
117255,19,1942
104791,507,10885
125840,342,57631
34422,555,37462
135621,516,20515
44702,299,71682
139821,321,66961
117723,193,20364
98919,777,39237
114687,465,15201
56769,468,23187
52455,821,22632
43354,403,39687
112229,879,78062
81735,219,3130
23560,24,50166
2281,895,51632
124563,941,1416
148716,528,76726
148908,324,40805
37749,877,34142
15173,934,43123
136246,763,65894
111494,405,17453
105263,905,17837
50510,329,25399
37225,650,21728
40327,112,71407
132498,195,14041
77115,399,1900
118707,8,56887
135985,359,4912
95474,287,43365
86715,604,67507
94345,36,9960
125193,883,45477
127331,294,1830
112570,89,17626
107641,349,40351
70235,208,9388
72392,721,63992
141254,306,55046
74034,890,48340
65990,8,51564
63656,341,16855
131845,405,76119
83807,328,61522
55066,373,14338
140266,458,45976
68297,387,51991
43452,467,74302
146985,48,54516
18695,10,62814
19618,784,71870
55242,169,58034
40784,620,43400
17266,300,37920
128634,563,30959
148398,737,67422
80654,537,56798
102380,306,57114
122966,299,13124
115607,660,25845
55048,853,28925
44425,164,60238
109798,36,42297
42428,364,24754
141144,540,16274
36091,927,51081
22268,813,6063
11749,566,9443
63892,42,9173
34284,893,54089
61340,343,77427
134568,758,57361
12919,698,45096
28033,23,51530
139003,148,54915
72237,290,59012
36492,50,67037
147304,485,13222
34280,811,68289
81939,245,17940
137728,746,33668
35448,368,26639
122295,180,20539
58701,845,67037
129738,527,69711
125603,653,45517
113490,774,3764
143552,240,13584
136305,839,78798
11811,254,58061
25802,270,49561
16089,780,5559
66393,969,51791
133280,745,26862
4565,147,18473
148051,656,78163
64537,364,41133
48442,935,17353
139327,815,62669
105462,129,28397
41038,414,31745
17440,391,14951
93561,156,28011
142789,424,69700
43215,582,27672
13209,304,40846
120417,324,79064
42175,806,75079
68532,607,61043
136817,263,70298
30532,254,42975
92972,735,70628
25096,785,10906
6162,826,9213
113912,573,12631
89729,968,25693
25130,568,79298
130566,841,32652
96344,664,30063
14282,154,43705
105283,936,13406
109480,52,72207
28932,544,57069
11672,886,6839
2115,21,34505
26575,193,6424
123845,303,31653
127880,621,40976
10461,82,17011
133753,794,2565
29670,1000,7767
140254,858,27119
120351,333,38986
60929,291,74482
119573,26,36004
40237,456,18946
9654,337,20871
54202,49,60530
18595,93,75757
135852,4,30876
74467,974,25029
4911,88,73180
44123,631,20369
116853,393,18443
22879,975,20210
122377,437,22205
71150,63,7706
4752,172,28616
29723,476,24402
115399,83,15169
33118,920,51422
103962,736,35567
58259,280,68393
18233,637,32577
12169,913,78781
45561,818,30804
37948,56,32324
74726,855,38178
16820,636,4795
80022,44,49391
106835,756,44352
103093,129,63795
81887,845,69607
95286,356,56331
92254,305,17173
110968,41,57756
101972,369,38533
50548,354,33594
141728,50,60704
110154,383,9543
124365,934,62965
44726,928,51008
103166,968,62447
12151,545,15608
35899,43,13299
13687,407,16844
17249,795,27508
16386,78,11593
18325,799,27116
33447,3,12095
128518,961,20285
13194,696,52118
3624,639,71477
148602,144,63932
72942,293,54756
85292,344,18417
103328,21,12783
73470,965,34844
41550,525,14924
104343,574,46834
45264,647,6247
34835,419,18938
102743,370,73787
132665,819,67652
135472,843,67134
149606,424,41157
79964,757,49660
105737,729,22080
34491,600,8140
70066,835,58652
61847,260,50307
134039,233,5426
29718,371,56348
145139,648,35968
49791,298,41029
60047,833,67289
67391,720,23021
27988,236,19748
66567,659,73992
84730,24,6278
71,954,11090
10675,131,10228
116520,244,75543
113439,209,58151
143531,210,29324
30800,874,20585
57931,598,1520
139469,133,58363
109118,872,57204
40025,451,49550
50417,399,78869
123061,192,2724
55599,202,75483
33262,681,45885
101736,717,52660
69783,399,45571
14216,192,61794
133871,628,68215
61960,605,58301
77118,870,33163
56883,214,26476
31353,245,23594
94735,626,31401
71737,580,22865
