16790350,1287492
16788392,1071232
16788392,720407
16792129,926381
16783867,348995
16783867,701666
16786435,1069514
16786435,1132195
16788860,799161
16788860,529997
16794901,1261547
16794901,1187771
16794901,1298683
16786199,483338
16786199,825355
16786199,605555
16784411,495299
16784411,1164885
16784411,877640
16788525,1059728
16788525,1111396
16796400,387010
16796400,471931
16796400,975168
16791295,294778
16791295,957097
16792613,1225520
16788494,1103769
16788494,317901
16783838,1248481
16793396,1158543
16796132,1260161
16789120,705250
16789874,1205604
16793311,849151
16793311,1104518
16783107,778725
16783107,979263
16783107,360433
16791340,1121702
16787269,1075259
16787269,1061781
16787269,1248562
16784195,579997
16784195,1111577
16796118,509204
16796118,500898
16786793,1181774
16782186,1078710
16792012,644139
16792012,742220
16790860,639532
16790860,338059
16788709,730247
16788709,1135447
16788886,605665
16786856,799632
16786856,315911
16786856,869952
16783233,530394
16785533,832990
16783729,774945
16783729,473359
16792550,833398
16784927,793238
16793634,1303355
16793634,836361
16792201,362310
16792201,699802
16783425,1125399
16783425,383745
16796330,768785
16796330,781121
16796330,416960
16791635,655974
16786679,528864
16786679,846572
16786679,422056
16782102,1272150
16782102,602962
16794386,599709
16783453,780264
16783453,975181
16783453,937434
16784996,1291351
16788293,1025973
16782000,451470
16782000,546934
16786744,974555
16786744,914790
16786744,1256495
16794425,714658
16794425,846567
16794425,745609
16782457,411349
16782457,509809
16782457,285803
16790254,1158917
16791371,644872
16791371,664389
16790425,991689
16786005,1267088
16786005,1275141
16786005,806031
16787505,378809
16784614,489381
16784614,510551
16782852,865838
16789823,435956
16789823,718603
16789823,581416
16784987,1010386
16784987,712077
16784987,1063810
16785799,1121166
16788282,868954
16788282,1132450
16796735,787553
16790865,1008729
16790865,312038
16790865,995488
16794751,542900
16789448,1005570
16789448,636221
16793658,406556
16793658,1048659
16793658,1213906
16786262,647316
16783407,1255862
16783407,492642
16783407,993950
16787243,345463
16787243,646327
16789965,714914
16789965,1089949
16789965,1020295
16796603,377438
16796603,661229
16796603,1263588
16788598,370582
16788598,1085173
16788598,760945
16782137,642624
16782137,466822
16792964,942061
16792964,320370
16790118,1097507
16790118,560712
16785053,1030336
16785053,839907
16785053,526376
16794867,835076
16794867,1263250
16784952,748632
16791628,789259
16791654,1091648
16795219,1095522
16789586,1274585
16789586,371580
16783595,1139314
16783595,680602
16783595,283719
16791990,306034
16791990,1006761
16787680,496435
16786048,1088372
16793961,1271337
16793961,640458
16793961,1219521
16791949,731167
16791949,632479
16795285,1237525
16795285,594367
16795285,810316
16784634,775302
16784634,878258
16784634,1265803
16788005,580861
16788005,1129117
16789285,1276928
16786244,565735
16786244,1202094
16793554,566011
16793615,958209
16795549,876659
16795549,1305549
16795549,940488
16785553,749025
16785553,1169876
16785553,970872
16787293,902689
16794253,443968
16794253,1159963
16794253,1014872
16793786,1232018
16793595,1183409
16793595,432009
16791991,837077
16791991,1049245
16789459,340786
16789459,982986
16789459,1033886
16795409,542703
16795409,763740
16782259,759465
16782259,975016
16782259,1035231
16792141,1069266
16784194,699484
16784194,1112287
16781909,1019500
16781909,467988
16781909,1142469
16789342,992796
16789342,301101
16789342,866842
16793269,576642
16793269,1232720
16792736,866309
16795888,642926
16790731,948054
16790731,344774
16788978,1202233
16788978,352184
16786714,308038
16786714,748390
16792239,974911
16792239,441394
16790337,841788
16790337,1123101
16793132,1004632
16794645,331567
16794645,502540
16788939,755627
16788939,1015922
16796565,662018
16783731,483168
16783731,1193087
16783731,874443
16793382,483207
16793382,933661
16789933,490885
16789933,637190
16789933,1165000
16787248,338419
16787248,1156846
16787248,954253
16795201,604037
16793507,635463
16785156,621522
16796160,790575
16794461,840880
16796174,750336
16796174,898716
16789035,1020038
16789035,914524
16789035,688396
16787452,338313
16787452,389013
16793291,1057256
16793291,725521
16793291,719433
16792725,1188703
16792725,562014
16792725,871059
16794908,433776
16787862,1308327
16787862,876375
16787862,335828
16787756,1193963
16787756,422652
16787645,391745
16787645,373532
16787645,403239
16789976,406910
16789976,1162636
16792965,1234365
16787647,525646
16787647,1297089
16787647,715105
16786475,378200
16788180,1300530
16788180,1301984
16782231,463888
16791234,546176
16791234,741596
16791234,355278
16787123,790030
16787123,902753
16787123,798982
16783220,534459
16783220,1205491
16794408,599511
16794408,350426
16794408,1104268
16794007,549189
16794007,974240
16794007,617200
16782581,607346
16782581,1261473
16782581,584723
16788972,389467
16788972,857527
16787616,648370
16796259,457034
16796259,506284
16796259,477167
16794250,773922
16794250,851905
16781837,456326
16783405,1232613
16783405,1052424
16791796,1187246
16786182,300541
16786182,1191959
16784969,1303206
16784969,966377
16784969,1042733
16789066,356175
16786778,845657
16786778,1083326
16786778,281969
16782242,390790
16787052,924742
16787052,804575
16783353,873861
16783353,629060
16792733,331901
16791917,848795
16789592,307996
16789592,460452
16791701,1224365
16787783,1124251
16787783,940165
16787783,1306918
16792274,470134
16796153,491256
16796153,547384
16796153,790100
16793509,436224
16793509,1238875
16793509,820028
16791186,1095142
16791186,1286328
16791186,836126
16792872,938821
16792872,438740
16792872,1243565
16785960,1115584
16785960,543024
16791705,481766
16791705,395660
16791705,622828
16794008,435079
16794008,1038962
16787701,1129930
16787701,971700
16784759,652496
16784759,856321
16784759,1169917
16795327,1210460
16795327,743463
16792105,1159643
16792105,436780
16792105,467744
16796013,915808
16796013,870406
16796013,651366
16795002,891794
16795002,716879
16795002,1277969
16788119,476779
16789651,1251000
16789651,892481
16789651,521685
16788182,854395
16788182,534643
16788182,984595
16792424,656242
16792424,719844
16791934,368797
16791934,601470
16791934,311611
16788300,442474
16788300,1236492
16785486,1082204
16782720,958153
16782720,808328
16782720,753089
16784611,409640
16784611,914795
16784611,923774
16785397,1150394
16785397,346070
16793165,1079747
16793165,1312500
16796693,1289643
16796693,393322
16796693,608995
16789404,611957
16789404,794764
16789404,412268
16788174,1117906
16788174,1021005
16788117,753464
16788117,301962
16790562,1263323
16790562,337448
16790562,587322
16787947,1056699
16787947,412563
16787947,623140
16789992,1231686
16793929,450020
16784792,615958
16795966,1015591
16795966,552810
16783747,708439
16783747,1224218
16783747,1289675
16784388,531178
16784388,781183
16788744,656887
16788744,1137043
16788744,378178
16796495,803815
16796495,1293875
16796495,797861
16788043,565778
16785846,806267
16793500,445955
16792099,830309
16792099,682223
16783921,383524
16783921,1159964
16783921,1175937
16783675,983401
16783675,453277
16787943,430690
16787943,911341
16782828,677629
16785695,746345
16785695,945751
16785695,885672
16784013,1265185
16784013,590076
16788499,650773
16788499,687289
16788499,1309721
16794274,524043
16794274,1220412
16794274,606699
16789392,1118948
16789392,279017
16789392,437982
16787364,671467
16787147,747704
16789258,985050
16789258,583201
16784528,1082406
16784528,916243
16784528,1040265
16792800,299085
16792800,491567
16792800,994570
16781987,347600
16781987,756478
16782410,935823
16782410,1029218
16782410,591239
16789517,402147
16789517,1076946
16789517,884016
16792191,461081
16792191,574055
16792191,932565
16785900,629537
16785900,1085613
16790469,1166077
16787398,422672
16787398,738816
16793522,861186
16793522,941066
16793522,689387
16784596,938491
16790184,296325
16790184,957705
16790184,931575
16781809,1101744
16792776,944923
16792776,574948
16794202,827849
16794202,1154804
16794202,620808
16787012,1128805
16790441,512925
16790441,1150448
16790441,931075
16795379,912493
16795379,791673
16795379,443994
16789676,648178
16789676,293744
16789676,873234
16795484,711023
16795484,417383
16792655,607111
16792655,739338
16794114,921731
16794114,671251
16795077,1046763
16795077,1056931
16793077,1113816
16793077,595674
16785664,1075700
16785664,1001346
16792728,437039
16793823,656855
16787659,444730
16781802,612984
16793513,956525
16793513,1195812
16793513,1255641
16785208,784892
16785208,502377
16785208,748797
16793324,436751
16787307,1018777
16785137,658236
16790658,1118343
16795426,1314331
16793644,878639
16784140,894126
16784140,855586
16784140,465766
16787299,549703
16794846,944283
16794846,700049
16794846,359023
16790466,280894
16793344,978341
16788020,481333
16788020,283663
16791005,970647
16791005,793065
16791005,971168
16790198,640782
16790198,417295
16781822,735967
16787075,605582
16792820,516318
16792820,544285
16791215,361644
16791215,833081
16791215,733063
16792807,1059878
16792807,693437
16784709,310936
16782927,377439
16785306,1005115
16785470,282078
16785470,1177183
16785470,1116090
16792971,546021
16792971,579368
16792971,437297
16793835,718792
