1192382,65255,318
2103682,15953,429
2103682,25421,963
3959743,14596,533
3959743,17746,472
3959743,50062,148
5537792,79696,308
5537792,5690,907
5537792,32786,944
12230776,1239,941
12230776,38273,857
12230776,50563,946
4289653,79508,646
4289653,83428,968
4289653,12950,292
1562250,38252,47
3689251,65280,408
3689251,48805,784
4245008,36037,903
2893184,71145,734
916473,1758,138
5058897,78828,907
5058897,43520,882
5058897,74692,91
13468725,52327,971
13468725,41687,75
13468725,77149,236
12998,84116,689
12998,13943,955
12998,66242,881
4044045,52367,167
4044045,37356,698
4044045,70639,697
3768521,5778,793
3768521,40438,824
11024340,64253,729
6538561,18324,63
4204347,18301,935
4204347,79375,754
15956113,55458,317
6828429,14366,96
6828429,9578,184
6828429,11691,120
8288376,12264,978
8288376,27177,786
8921207,69418,625
8921207,2538,340
8921207,7024,740
2925345,12114,470
12616477,64777,684
4783217,16698,467
4783217,66169,452
4783217,37067,1000
9004526,31974,289
9004526,63833,701
2950040,35681,350
2950040,45491,114
2950040,7250,3
1945962,57805,457
9481985,8472,393
1635406,84482,412
1635406,40432,814
1635406,16523,527
14700744,51518,105
1821735,81418,649
1821735,44504,286
645632,26105,256
2491192,27612,200
8482684,7249,889
8482684,33251,818
7383017,2373,846
7383017,11587,698
7383017,13651,364
15486614,33528,919
15486614,20261,850
15486614,43313,817
9013382,21635,124
9013382,17371,101
9013382,3621,285
1839819,7372,214
1839819,6297,233
12309331,47955,199
12309331,1153,906
12309331,82906,195
11730107,64582,59
14379469,41603,196
8689451,61335,743
8689451,65848,518
8065769,20543,296
8065769,61927,877
8065769,20521,628
15848972,47697,906
6675290,25610,635
6675290,61971,649
4409581,10421,314
4409581,14160,456
1473507,72505,246
1473507,45489,452
9011922,74247,574
2242802,67428,480
2242802,39573,225
2242802,26185,540
15379906,78906,222
5779136,48092,528
1724941,80026,105
1724941,39871,29
1724941,57568,875
15026482,56928,359
15026482,74018,567
15026482,29542,576
6395326,42780,665
6395326,11655,781
3099308,68432,314
3099308,20734,453
8501261,8554,17
8501261,21155,342
8501261,2386,543
7390385,58746,913
7761860,81664,444
4873311,77874,339
4873311,37292,906
4873311,81949,162
691946,12166,531
691946,79460,379
691946,82316,823
1374992,75259,941
1374992,55740,974
11983261,14071,268
11983261,20757,447
11983261,25256,624
16638458,11013,695
16305851,80743,388
16305851,28886,92
16305851,53306,970
12850732,57118,196
12850732,32458,271
12850732,72268,16
12045274,78769,57
12045274,52693,290
1517482,27430,118
2319054,54580,393
2319054,57563,123
2319054,60584,156
13520630,21660,838
13520630,16028,82
