79906,1050335,684
58734,473361,74
55069,1220608,284
15587,714791,193
55738,542583,707
63002,1189455,707
72196,605407,385
58776,448814,697
28666,476895,524
35203,1009953,630
48684,897936,768
44332,470279,176
42563,1121330,371
10074,667581,425
47592,813166,356
10382,1130479,258
44048,561980,247
14827,411892,426
64679,1140355,886
26800,463209,780
53724,465958,843
15295,1030301,129
38392,417484,919
49355,633861,152
64866,1237792,316
73117,946617,298
66370,649958,145
48519,485871,401
35137,1136292,568
74807,440261,328
22210,981105,169
18755,984242,80
78253,1264570,457
33698,776416,557
54867,984391,314
20743,1209257,537
50702,818931,309
21609,849635,578
13156,889952,198
8406,543455,880
50513,617584,54
37506,994933,571
25463,1196854,113
24639,1069094,87
22703,994438,360
43927,813133,154
48268,444924,279
78535,924927,643
57145,1260707,51
10312,296228,237
63883,1097456,127
77551,536398,976
15317,339213,854
78337,751679,409
57406,594921,554
49122,355611,245
51084,293766,48
57834,1162057,223
54458,1028996,407
47079,815330,945
10608,721286,193
56476,703339,426
56117,564876,720
75846,742340,852
36103,800585,865
58970,1268592,4
8322,1097322,707
60320,1001722,849
38415,654886,804
41264,294886,549
17099,463385,272
46439,749143,480
33817,779333,143
69300,711296,306
41298,1180967,924
73547,679755,610
35569,331960,661
7599,544214,432
21098,637767,39
59414,1167727,722
1660,334376,27
30998,501683,373
66593,1252981,768
68073,1291434,237
45591,480750,587
59070,942748,304
10062,1102399,300
61320,1292462,344
73339,1247670,803
62328,1072259,942
5632,1080083,323
13377,330181,859
58433,892629,46
38114,784849,866
13735,1156435,520
38820,631627,860
54004,463156,582
23027,1149386,847
40673,497061,719
4611,946832,360
4406,287402,994
1212,1279274,556
75691,1161477,809
68379,1062709,236
47767,1187120,38
30503,889194,835
46354,881596,702
76917,673128,701
18066,518811,450
51503,936670,918
47406,1160517,559
42958,788065,783
60204,716269,7
34616,474056,402
66354,812049,458
43198,1229617,615
75006,747481,662
74036,286182,500
58577,380379,129
33965,1137770,722
24980,710887,414
39806,808004,396
65782,1179341,776
22577,332849,326
26399,507523,263
30925,1156158,452
6710,664177,408
71625,361875,629
76326,983831,671
66462,1297923,877
72684,533744,261
61195,966753,291
3955,1246489,37
56495,334286,753
67094,366789,589
14511,1217798,317
79777,945346,413
56041,724679,78
16816,624633,117
40503,929257,117
2090,1297719,191
45164,600755,563
33721,643397,801
47328,780513,295
1840,591074,345
23867,672522,543
16439,1272682,184
60625,672581,699
12298,1295881,478
46561,881817,150
14763,609923,146
13862,1261296,990
5071,879857,562
74487,527199,510
20413,715311,799
62760,1300387,895
67095,1214913,499
11229,1169183,865
76150,859391,895
14812,419857,524
4680,1268870,297
28499,1136534,610
15716,552721,462
75511,1297250,771
25219,1021322,482
54316,916097,810
43452,588516,570
61472,1006497,530
13321,1198086,959
69814,928850,976
2240,798301,36
56426,477490,209
55564,1232183,752
16712,319007,144
74762,424652,684
64166,456610,813
29875,1198191,849
737,587619,562
47107,1010574,687
5677,1173458,929
25082,443501,301
62156,1159353,429
61739,774535,849
22464,1301268,128
18583,1268452,823
72409,784002,932
29428,380038,62
76158,1079487,883
45041,1232494,750
20169,1311926,231
63528,346318,168
59856,1260099,995
38808,1115829,917
17118,313921,960
30524,537529,958
61442,890219,922
40384,437390,311
26235,1013901,547
61521,729968,963
46266,1235089,633
765,1227184,244
77960,540935,139
51718,1153160,175
18365,1047457,953
62752,1021715,854
47285,966575,273
17031,1181277,181
16611,955215,494
12146,967050,623
6721,1200381,719
2024,1122861,87
31752,658795,684
59037,1182820,432
40634,1191933,507
60074,949725,922
6471,576730,803
60313,964575,454
55496,677803,617
75209,1025474,549
27614,585309,775
32863,1166257,168
23785,393466,284
15097,754717,570
22567,519060,992
68643,971398,285
45352,968408,894
22047,1131317,118
56187,749222,606
32419,319123,955
5136,314391,719
15447,809837,580
19953,1037973,862
41922,1295030,815
30083,520779,363
618,856590,592
38441,1033539,363
68190,829968,30
75034,1152792,813
44230,514825,131
20016,357147,581
46128,1089917,738
64588,605013,771
30149,497479,459
36111,1072930,786
25884,986553,681
62340,662114,198
39958,920971,539
8033,1056709,34
788,345431,178
54818,816122,992
21881,906345,583
58702,350802,824
54450,1158282,115
45374,411058,648
48941,1113723,478
6999,953915,519
48607,712010,613
76249,403496,769
9685,1147663,600
810,1076235,266
62829,865664,284
24424,1003710,452
55886,605143,638
46705,533370,367
64201,1209985,1
10835,1314219,682
8928,929276,539
68601,413140,590
21614,981553,797
79819,853292,280
41589,317633,223
15615,362970,500
44160,376809,228
29647,950621,244
13898,523581,344
34410,491534,826
41165,547112,821
11431,1029454,648
55255,640605,220
48681,920504,315
29798,1139525,885
39762,606212,211
25651,674549,958
65827,495512,300
60085,656098,416
77519,540221,351
4183,504381,758
9574,1146788,898
14292,1169400,344
46658,1233255,293
27465,1297076,511
73466,573785,330
68850,885851,503
47147,1025617,306
18999,936057,858
18174,731623,4
71879,451589,839
56097,527061,897
64751,1296764,922
53041,950597,56
73024,735082,717
23716,912428,238
69249,839950,459
42442,733819,570
500,726157,467
27357,500901,770
2746,1215316,941
20727,954454,91
18099,705878,667
42230,994165,28
62751,1194166,380
39808,704788,430
31603,510167,326
10322,1064360,24
38735,1255276,673
79792,763818,229
30068,682939,133
39149,535115,786
41554,947743,727
39156,576688,644
21711,1056445,120
12987,417208,630
24951,1208821,388
71517,1177124,914
15555,339178,681
39928,712883,707
50844,1210324,833
1539,1260853,211
35864,306046,363
32482,1012353,285
29816,466702,361
37748,646588,580
75659,484620,846
24727,1205444,531
46043,479132,580
60171,786059,637
57897,421181,467
72919,309845,463
71273,978857,900
79196,518575,468
31641,787130,598
47588,1041736,574
79062,1275987,431
12119,775137,231
134,387891,898
2358,1275297,665
57689,687727,868
13777,656840,630
70970,1232048,508
6679,1252505,607
42026,354826,639
70802,468943,368
52679,1185012,744
64876,310676,255
37653,362373,550
57080,1152197,402
50193,667558,666
77116,380553,623
58355,1106364,35
