795266,670,4477305
667924,218,12281683
944902,691,5140736
689743,151,1868022
1033404,764,675180
752070,711,9424899
422608,553,11889202
1212155,635,4077505
824462,684,5999627
694591,936,4056617
1055371,221,6314586
323432,760,6390042
832835,609,1788177
680883,223,8962389
1026125,716,4283817
439239,235,1707641
302232,486,14525498
307297,619,5155707
458413,166,12784041
499158,950,13412767
514465,848,15402507
883640,876,9720719
526876,853,1470598
1226856,39,11901612
908377,124,2861337
762891,296,5793823
958952,76,426305
550544,675,167547
428410,6,5659513
495845,407,13590902
416330,806,2972640
341811,824,9976233
385535,716,4451074
1021130,252,2753476
972130,381,2118985
696211,719,16106375
1011943,797,5265605
1156432,880,16451106
433538,163,14566203
554434,90,5548910
599152,338,13613506
439486,346,15104272
772944,656,9339556
945405,473,2637322
293061,170,5276812
734799,550,7726668
822285,590,3923162
632265,818,7540433
745908,632,13300919
338549,263,10084954
799197,26,4652793
1155392,754,1707357
559905,366,10581816
881116,321,105108
884994,261,4727890
428049,214,7856521
633000,622,2467531
876716,366,407141
1151288,994,16587070
1115889,894,11892567
944349,910,16064996
646683,971,14368981
284019,809,2753144
1223277,41,6563835
1184832,404,7276244
516198,234,2629028
738052,966,7912910
822982,500,14812834
984352,217,15742543
1293225,689,3161765
596208,750,14300450
1276304,262,79210
1185001,803,7945368
638709,473,9538721
915594,393,9099947
737608,362,13076172
680505,762,4290769
353864,405,1057451
738944,874,16172480
1210489,623,357503
961086,260,9544283
778873,23,7511461
691943,138,10201064
542919,610,7554722
859005,619,4166438
561371,823,13171489
1258650,459,12463931
357385,33,13326734
378340,670,7799699
830577,562,16340345
1214183,295,6671990
564702,115,15915601
1069945,690,9131094
422752,711,6154703
1189894,670,8898290
297580,345,7561014
368929,673,10176096
1243047,261,11542750
745309,355,13920056
617099,355,14444148
925262,702,14433884
629195,835,2642897
561423,855,3748820
631126,759,10263689
574565,180,5244921
852559,74,14073559
636894,459,11175020
1027923,752,10001472
662028,416,6310268
1295771,813,7231305
880935,942,7839403
1267994,198,8418256
880595,901,9334716
1046854,684,3249072
599970,606,13301695
939858,117,11280707
1271257,195,11220919
600459,127,2854675
559237,307,15469751
500857,841,14721597
702528,305,4481419
346607,676,15739669
411361,180,8239876
532458,93,11880913
306248,469,14308738
360946,107,14235187
1276391,331,1718233
659207,835,15551460
532302,930,13426095
370618,301,4375527
820201,1000,2872650
757320,498,11663588
1135086,361,3702991
1202669,980,807355
867501,572,1612148
949574,413,3251691
1283484,186,2845099
957139,530,5767595
1042013,877,7540443
536639,563,8432913
393671,984,14544372
604739,548,4891482
873845,929,9208033
291379,109,11977766
1178345,201,432885
292598,191,11213944
324672,943,3415744
1050786,307,8928347
976174,411,5225236
558073,240,10401032
1141606,252,3774004
454750,759,8695244
465252,294,5170180
1307426,702,13280362
835453,763,11888386
1114412,277,15181919
641436,681,870483
1162664,420,16611956
1110517,691,10545440
1302189,337,11674260
762090,862,11864518
829271,66,2315794
1104437,776,5142736
414285,509,13011769
1062827,718,15021200
695840,876,2389108
631285,826,3935619
595149,879,1653082
378816,151,4477480
577416,632,6825796
946272,201,6418631
492032,702,4784055
1042004,692,2277230
959031,424,13956631
1010208,362,8632533
785730,419,13695589
542715,996,1628145
417669,50,5556723
1136360,969,16525892
1061006,711,5826241
676284,877,11034016
628200,508,4966193
283132,709,14465263
1064154,505,630283
700375,156,2674460
441891,534,4508559
576840,190,7754191
382923,310,2449131
1196531,717,11692134
944398,552,15342030
1212990,864,3858001
759486,481,2416386
824155,575,14293869
1220554,35,2330890
1236453,972,10374740
1157774,958,5230718
548521,842,3787338
511443,509,1681105
1232316,706,2480171
845106,283,12093940
1019771,541,253430
1055768,673,3210326
635667,464,13836009
474351,630,8440520
552105,215,7043602
800754,138,11437414
494737,349,12949234
411302,110,10045988
592560,518,5934081
1114401,822,1402516
884730,736,9815844
674695,107,10105627
1269550,347,4627535
562263,335,5822181
434559,377,7257768
974112,772,4457502
584185,215,2046718
1043731,38,8146585
974153,999,2025128
985165,33,3326227
1108788,537,10059290
494488,343,14949662
999938,287,4173058
362511,280,5221641
688506,411,7951867
602249,715,9350326
1264052,199,1964400
798247,132,5765455
857115,3,11378861
363788,452,896948
484786,678,5085877
958750,350,392322
1279408,611,14689345
1259987,468,5209774
509320,729,5894491
1000006,592,9948796
751832,748,16245966
886498,198,3777120
888768,419,2489388
378932,678,16026923
920214,462,10136900
1282172,604,9877858
409681,303,10144033
732094,718,3354881
437147,978,14245061
1310721,94,4443133
1217406,359,14233674
956523,890,7162576
357510,595,4818936
1172612,695,9784627
1049828,316,13751736
1230912,839,10520705
462305,465,16461706
