query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,selection_projection,1,1,167.293000,167.293000,167.293000,167.293000,0.341000,0.341000,167.634000
Q002,selection_projection,1,1,293.255000,293.255000,293.255000,293.255000,0.211000,0.211000,293.466000
Q003,selection_projection,1,1,263.283000,263.283000,263.283000,263.283000,0.073000,0.073000,263.356000
Q004,selection_projection,1,1,3.347000,3.347000,3.347000,3.347000,0.087000,0.087000,3.434000
Q005,selection_projection,1,1,108.089000,108.089000,108.089000,108.089000,0.128000,0.128000,108.217000
Q006,selection_projection,1,1,62.600000,62.600000,62.600000,62.600000,0.105000,0.105000,62.705000
Q007,selection_projection,1,1,86.937000,86.937000,86.937000,86.937000,0.036000,0.036000,86.973000
Q008,selection_projection,1,1,20.260000,20.260000,20.260000,20.260000,0.085000,0.085000,20.345000
Q009,selection_projection,1,1,36.006000,36.006000,36.006000,36.006000,0.096000,0.096000,36.102000
Q010,selection_projection,1,1,106.569000,106.569000,106.569000,106.569000,0.068000,0.068000,106.637000
Q011,selection_projection,1,1,425.424000,425.424000,425.424000,425.424000,0.087000,0.087000,425.511000
Q012,selection_projection,1,1,196.101000,196.101000,196.101000,196.101000,0.096000,0.096000,196.197000
Q013,selection_projection,1,1,12.214000,12.214000,12.214000,12.214000,0.059000,0.059000,12.273000
Q014,selection_projection,1,1,3220.868000,3220.868000,3220.868000,3220.868000,0.245000,0.245000,3221.113000
Q015,selection_projection,1,1,7.435000,7.435000,7.435000,7.435000,0.304000,0.304000,7.739000
Q016,selection_projection,1,1,51.183000,51.183000,51.183000,51.183000,0.058000,0.058000,51.241000
Q017,selection_projection,1,1,21.425000,21.425000,21.425000,21.425000,0.081000,0.081000,21.506000
Q018,selection_projection,1,1,2.191000,2.191000,2.191000,2.191000,0.065000,0.065000,2.256000
Q019,selection_projection,1,1,52.340000,52.340000,52.340000,52.340000,0.420000,0.420000,52.760000
Q020,selection_projection,1,1,9.151000,9.151000,9.151000,9.151000,0.060000,0.060000,9.211000
Q021,selection_projection,1,1,2.428000,2.428000,2.428000,2.428000,0.031000,0.031000,2.459000
Q022,selection_projection,1,1,10.121000,10.121000,10.121000,10.121000,0.060000,0.060000,10.181000
Q023,selection_projection,1,1,20.809000,20.809000,20.809000,20.809000,0.089000,0.089000,20.898000
Q024,selection_projection,1,1,396.856000,396.856000,396.856000,396.856000,0.360000,0.360000,397.216000
Q025,selection_projection,1,1,565.615000,565.615000,565.615000,565.615000,0.075000,0.075000,565.690000
Q026,selection_projection,1,1,844.580000,844.580000,844.580000,844.580000,0.100000,0.100000,844.680000
Q027,selection_projection,1,1,7.170000,7.170000,7.170000,7.170000,0.110000,0.110000,7.280000
Q028,selection_projection,1,1,71.104000,71.104000,71.104000,71.104000,0.099000,0.099000,71.203000
Q029,selection_projection,1,1,15.002000,15.002000,15.002000,15.002000,0.062000,0.062000,15.064000
Q030,selection_projection,1,1,166.620000,166.620000,166.620000,166.620000,0.860000,0.860000,167.480000
Q031,selection_projection,1,1,65.383000,65.383000,65.383000,65.383000,0.076000,0.076000,65.459000
Q032,selection_projection,1,1,192.074000,192.074000,192.074000,192.074000,0.059000,0.059000,192.133000
Q033,selection_projection,1,1,58.678000,58.678000,58.678000,58.678000,0.062000,0.062000,58.740000
Q034,selection_projection,1,1,279.628000,279.628000,279.628000,279.628000,0.047000,0.047000,279.675000
Q035,selection_projection,1,1,55.664000,55.664000,55.664000,55.664000,0.296000,0.296000,55.960000
Q036,selection_projection,1,1,159.007000,159.007000,159.007000,159.007000,0.070000,0.070000,159.077000
Q037,selection_projection,1,1,115.857000,115.857000,115.857000,115.857000,0.059000,0.059000,115.916000
Q038,selection_projection,1,1,2.821000,2.821000,2.821000,2.821000,0.061000,0.061000,2.882000
Q039,selection_projection,1,1,23.060000,23.060000,23.060000,23.060000,0.056000,0.056000,23.116000
Q040,selection_projection,1,1,135.061000,135.061000,135.061000,135.061000,0.153000,0.153000,135.214000
Q041,selection_projection,1,1,3.733000,3.733000,3.733000,3.733000,0.067000,0.067000,3.800000
Q042,selection_projection,1,1,11.875000,11.875000,11.875000,11.875000,0.043000,0.043000,11.918000
Q043,selection_projection,1,1,21.905000,21.905000,21.905000,21.905000,0.067000,0.067000,21.972000
Q044,selection_projection,1,1,10.837000,10.837000,10.837000,10.837000,0.027000,0.027000,10.864000
Q045,selection_projection,1,1,85.124000,85.124000,85.124000,85.124000,0.029000,0.029000,85.153000
Q046,selection_projection,1,1,1.836000,1.836000,1.836000,1.836000,0.046000,0.046000,1.882000
Q047,selection_projection,1,1,195.515000,195.515000,195.515000,195.515000,0.023000,0.023000,195.538000
Q048,selection_projection,1,1,1.977000,1.977000,1.977000,1.977000,0.050000,0.050000,2.027000
Q049,selection_projection,1,1,111.289000,111.289000,111.289000,111.289000,0.045000,0.045000,111.334000
Q050,selection_projection,1,1,8.890000,8.890000,8.890000,8.890000,0.074000,0.074000,8.964000
Q051,selection_projection,1,1,11.044000,11.044000,11.044000,11.044000,0.033000,0.033000,11.077000
Q052,selection_projection,1,1,1262.361000,1262.361000,1262.361000,1262.361000,5.202000,5.202000,1267.563000
Q053,selection_projection,1,1,10.931000,10.931000,10.931000,10.931000,0.040000,0.040000,10.971000
Q054,selection_projection,1,1,2.164000,2.164000,2.164000,2.164000,0.036000,0.036000,2.200000
Q055,selection_projection,1,1,2.723000,2.723000,2.723000,2.723000,0.046000,0.046000,2.769000
Q056,selection_projection,1,1,7.096000,7.096000,7.096000,7.096000,0.026000,0.026000,7.122000
Q057,selection_projection,1,1,2.850000,2.850000,2.850000,2.850000,0.027000,0.027000,2.877000
Q058,selection_projection,1,1,92.665000,92.665000,92.665000,92.665000,0.035000,0.035000,92.700000
Q059,selection_projection,1,1,51.110000,51.110000,51.110000,51.110000,0.033000,0.033000,51.143000
Q060,selection_projection,1,1,131.983000,131.983000,131.983000,131.983000,0.054000,0.054000,132.037000
Q061,selection_projection,1,1,1.907000,1.907000,1.907000,1.907000,0.039000,0.039000,1.946000
Q062,selection_projection,1,1,67.581000,67.581000,67.581000,67.581000,0.028000,0.028000,67.609000
Q063,selection_projection,1,1,323.044000,323.044000,323.044000,323.044000,0.047000,0.047000,323.091000
Q064,selection_projection,1,1,21.138000,21.138000,21.138000,21.138000,0.040000,0.040000,21.178000
Q065,selection_projection,1,1,19.589000,19.589000,19.589000,19.589000,0.050000,0.050000,19.639000
Q066,selection_projection,1,1,313.065000,313.065000,313.065000,313.065000,0.080000,0.080000,313.145000
Q067,selection_projection,1,1,16.097000,16.097000,16.097000,16.097000,0.057000,0.057000,16.154000
Q068,selection_projection,1,1,133.782000,133.782000,133.782000,133.782000,0.050000,0.050000,133.832000
Q069,selection_projection,1,1,11.014000,11.014000,11.014000,11.014000,0.051000,0.051000,11.065000
Q070,selection_projection,1,1,28.380000,28.380000,28.380000,28.380000,0.041000,0.041000,28.421000
Q071,selection_projection,1,1,38.793000,38.793000,38.793000,38.793000,0.111000,0.111000,38.904000
Q072,selection_projection,1,1,21.050000,21.050000,21.050000,21.050000,0.040000,0.040000,21.090000
Q073,selection_projection,1,1,37.727000,37.727000,37.727000,37.727000,0.035000,0.035000,37.762000
Q074,selection_projection,1,1,30.467000,30.467000,30.467000,30.467000,0.048000,0.048000,30.515000
Q075,selection_projection,1,1,291.556000,291.556000,291.556000,291.556000,0.038000,0.038000,291.594000
Q076,selection_projection,1,1,75.008000,75.008000,75.008000,75.008000,0.057000,0.057000,75.065000
Q077,selection_projection,1,1,15.553000,15.553000,15.553000,15.553000,0.058000,0.058000,15.611000
Q078,selection_projection,1,1,10.524000,10.524000,10.524000,10.524000,0.027000,0.027000,10.551000
Q079,selection_projection,1,1,231.820000,231.820000,231.820000,231.820000,0.032000,0.032000,231.852000
