query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,selection_projection,1,1,46.387000,46.387000,46.387000,46.387000,0.454000,0.454000,46.841000
Q002,weak_owner,1,1,251.023000,251.023000,251.023000,251.023000,26.496000,26.496000,277.519000
Q003,complex_multi_join,1,1,33.002000,33.002000,33.002000,33.002000,0.655000,0.655000,33.657000
Q004,aggregation,1,1,11.646000,11.646000,11.646000,11.646000,0.312000,0.312000,11.958000
Q005,aggregation,1,1,11.341000,11.341000,11.341000,11.341000,0.224000,0.224000,11.565000
Q006,weak_owner,1,1,87.816000,87.816000,87.816000,87.816000,0.141000,0.141000,87.957000
Q007,complex_multi_join,1,1,420.073000,420.073000,420.073000,420.073000,0.472000,0.472000,420.545000
Q008,aggregation,1,1,1773.992000,1773.992000,1773.992000,1773.992000,0.696000,0.696000,1774.688000
Q009,weak_owner,1,1,54.226000,54.226000,54.226000,54.226000,0.148000,0.148000,54.374000
Q010,relationship_join,1,1,151.078000,151.078000,151.078000,151.078000,0.185000,0.185000,151.263000
Q011,relationship_join,1,1,57.020000,57.020000,57.020000,57.020000,0.251000,0.251000,57.271000
Q012,complex_multi_join,1,1,113.411000,113.411000,113.411000,113.411000,9.204000,9.204000,122.615000
Q013,relationship_join,1,1,1834.218000,1834.218000,1834.218000,1834.218000,0.414000,0.414000,1834.632000
Q014,aggregation,1,1,115.341000,115.341000,115.341000,115.341000,0.243000,0.243000,115.584000
Q015,complex_multi_join,1,1,23.999000,23.999000,23.999000,23.999000,0.772000,0.772000,24.771000
Q016,selection_projection,1,1,1284.990000,1284.990000,1284.990000,1284.990000,0.219000,0.219000,1285.209000
Q017,relationship_join,1,1,1706.353000,1706.353000,1706.353000,1706.353000,0.266000,0.266000,1706.619000
Q018,complex_multi_join,1,1,114.220000,114.220000,114.220000,114.220000,0.569000,0.569000,114.789000
Q019,complex_multi_join,1,1,1949.582000,1949.582000,1949.582000,1949.582000,0.590000,0.590000,1950.172000
Q020,selection_projection,1,1,669.739000,669.739000,669.739000,669.739000,0.286000,0.286000,670.025000
Q021,selection_projection,1,1,207.396000,207.396000,207.396000,207.396000,0.091000,0.091000,207.487000
Q022,weak_owner,1,1,139.613000,139.613000,139.613000,139.613000,0.218000,0.218000,139.831000
Q023,aggregation,1,1,5547.980000,5547.980000,5547.980000,5547.980000,0.258000,0.258000,5548.238000
Q024,relationship_join,1,1,14.802000,14.802000,14.802000,14.802000,0.203000,0.203000,15.005000
Q025,relationship_join,1,1,321.271000,321.271000,321.271000,321.271000,0.212000,0.212000,321.483000
Q026,weak_owner,1,1,7.976000,7.976000,7.976000,7.976000,0.092000,0.092000,8.068000
Q027,aggregation,1,1,6020.794000,6020.794000,6020.794000,6020.794000,0.504000,0.504000,6021.298000
Q028,weak_owner,1,1,4.138000,4.138000,4.138000,4.138000,0.120000,0.120000,4.258000
Q029,selection_projection,1,1,10.657000,10.657000,10.657000,10.657000,0.023000,0.023000,10.680000
Q030,selection_projection,1,1,95.711000,95.711000,95.711000,95.711000,0.074000,0.074000,95.785000
Q031,selection_projection,1,1,2478.889000,2478.889000,2478.889000,2478.889000,0.109000,0.109000,2478.998000
Q032,weak_owner,1,1,35.678000,35.678000,35.678000,35.678000,9.418000,9.418000,45.096000
Q033,selection_projection,1,1,7.326000,7.326000,7.326000,7.326000,0.103000,0.103000,7.429000
Q034,selection_projection,1,1,17.903000,17.903000,17.903000,17.903000,0.050000,0.050000,17.953000
Q035,aggregation,1,1,145.093000,145.093000,145.093000,145.093000,0.213000,0.213000,145.306000
Q036,selection_projection,1,1,12.093000,12.093000,12.093000,12.093000,0.039000,0.039000,12.132000
Q037,selection_projection,1,1,139.519000,139.519000,139.519000,139.519000,0.161000,0.161000,139.680000
Q038,selection_projection,1,1,147.824000,147.824000,147.824000,147.824000,0.094000,0.094000,147.918000
Q039,aggregation,1,1,772.879000,772.879000,772.879000,772.879000,0.445000,0.445000,773.324000
Q040,weak_owner,1,1,99.599000,99.599000,99.599000,99.599000,8.860000,8.860000,108.459000
Q041,selection_projection,1,1,44.754000,44.754000,44.754000,44.754000,0.103000,0.103000,44.857000
Q042,weak_owner,1,1,34.945000,34.945000,34.945000,34.945000,0.158000,0.158000,35.103000
Q043,complex_multi_join,1,1,205.678000,205.678000,205.678000,205.678000,0.418000,0.418000,206.096000
Q044,weak_owner,1,1,2.231000,2.231000,2.231000,2.231000,0.063000,0.063000,2.294000
Q045,relationship_join,1,1,6055.463000,6055.463000,6055.463000,6055.463000,0.475000,0.475000,6055.938000
Q046,relationship_join,1,1,28.442000,28.442000,28.442000,28.442000,8.275000,8.275000,36.717000
Q047,selection_projection,1,1,1982.829000,1982.829000,1982.829000,1982.829000,0.435000,0.435000,1983.264000
Q048,relationship_join,1,1,99.847000,99.847000,99.847000,99.847000,0.197000,0.197000,100.044000
