query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,complex_multi_join,1,1,109338.859000,109338.859000,109338.859000,109338.859000,2.180000,2.180000,109341.039000
Q002,complex_multi_join,1,1,588.122000,588.122000,588.122000,588.122000,0.646000,0.646000,588.768000
Q003,complex_multi_join,1,1,50.993000,50.993000,50.993000,50.993000,0.587000,0.587000,51.580000
Q004,aggregation,1,1,11.712000,11.712000,11.712000,11.712000,0.365000,0.365000,12.077000
Q005,selection_projection,1,1,139.759000,139.759000,139.759000,139.759000,0.146000,0.146000,139.905000
Q006,weak_owner,1,1,1.342000,1.342000,1.342000,1.342000,0.096000,0.096000,1.438000
Q007,selection_projection,1,1,1942.809000,1942.809000,1942.809000,1942.809000,0.149000,0.149000,1942.958000
Q008,selection_projection,1,1,25.186000,25.186000,25.186000,25.186000,0.142000,0.142000,25.328000
Q009,complex_multi_join,1,1,36.901000,36.901000,36.901000,36.901000,1.423000,1.423000,38.324000
Q010,aggregation,1,1,136.670000,136.670000,136.670000,136.670000,0.318000,0.318000,136.988000
Q011,selection_projection,1,1,2095.343000,2095.343000,2095.343000,2095.343000,0.147000,0.147000,2095.490000
Q012,relationship_join,1,1,10.154000,10.154000,10.154000,10.154000,0.312000,0.312000,10.466000
Q013,selection_projection,1,1,136.872000,136.872000,136.872000,136.872000,0.130000,0.130000,137.002000
Q014,selection_projection,1,1,1034.470000,1034.470000,1034.470000,1034.470000,0.059000,0.059000,1034.529000
Q015,aggregation,1,1,3655.614000,3655.614000,3655.614000,3655.614000,0.273000,0.273000,3655.887000
Q016,aggregation,1,1,298.689000,298.689000,298.689000,298.689000,0.243000,0.243000,298.932000
Q017,complex_multi_join,1,1,18.654000,18.654000,18.654000,18.654000,0.978000,0.978000,19.632000
Q018,weak_owner,1,1,59.427000,59.427000,59.427000,59.427000,0.162000,0.162000,59.589000
Q019,weak_owner,1,1,151.347000,151.347000,151.347000,151.347000,0.200000,0.200000,151.547000
Q020,relationship_join,1,1,42.706000,42.706000,42.706000,42.706000,0.381000,0.381000,43.087000
Q021,aggregation,1,1,180.336000,180.336000,180.336000,180.336000,0.308000,0.308000,180.644000
Q022,weak_owner,1,1,143.744000,143.744000,143.744000,143.744000,0.139000,0.139000,143.883000
Q023,weak_owner,1,1,180.333000,180.333000,180.333000,180.333000,0.169000,0.169000,180.502000
Q024,complex_multi_join,1,1,13.438000,13.438000,13.438000,13.438000,0.588000,0.588000,14.026000
Q025,weak_owner,1,1,15.828000,15.828000,15.828000,15.828000,0.200000,0.200000,16.028000
Q026,weak_owner,1,1,11.898000,11.898000,11.898000,11.898000,0.132000,0.132000,12.030000
Q027,selection_projection,1,1,153.773000,153.773000,153.773000,153.773000,0.099000,0.099000,153.872000
Q028,relationship_join,1,1,3.797000,3.797000,3.797000,3.797000,0.220000,0.220000,4.017000
Q029,relationship_join,1,1,84.165000,84.165000,84.165000,84.165000,0.207000,0.207000,84.372000
Q030,relationship_join,1,1,55.737000,55.737000,55.737000,55.737000,0.171000,0.171000,55.908000
Q031,relationship_join,1,1,3511.939000,3511.939000,3511.939000,3511.939000,0.287000,0.287000,3512.226000
Q032,relationship_join,1,1,3.943000,3.943000,3.943000,3.943000,0.190000,0.190000,4.133000
Q033,relationship_join,1,1,10.979000,10.979000,10.979000,10.979000,0.156000,0.156000,11.135000
Q034,complex_multi_join,1,1,223.694000,223.694000,223.694000,223.694000,0.505000,0.505000,224.199000
Q035,selection_projection,1,1,53.973000,53.973000,53.973000,53.973000,0.080000,0.080000,54.053000
Q036,relationship_join,1,1,52.648000,52.648000,52.648000,52.648000,0.388000,0.388000,53.036000
Q037,selection_projection,1,1,2664.125000,2664.125000,2664.125000,2664.125000,0.120000,0.120000,2664.245000
Q038,aggregation,1,1,92.424000,92.424000,92.424000,92.424000,0.243000,0.243000,92.667000
Q039,weak_owner,1,1,12.405000,12.405000,12.405000,12.405000,0.120000,0.120000,12.525000
Q040,relationship_join,1,1,18.099000,18.099000,18.099000,18.099000,0.285000,0.285000,18.384000
Q041,aggregation,1,1,260.067000,260.067000,260.067000,260.067000,0.184000,0.184000,260.251000
Q042,relationship_join,1,1,208.847000,208.847000,208.847000,208.847000,0.394000,0.394000,209.241000
Q043,relationship_join,1,1,11756.505000,11756.505000,11756.505000,11756.505000,0.274000,0.274000,11756.779000
Q044,weak_owner,1,1,2.206000,2.206000,2.206000,2.206000,0.094000,0.094000,2.300000
Q045,complex_multi_join,1,1,25.426000,25.426000,25.426000,25.426000,0.614000,0.614000,26.040000
Q046,aggregation,1,1,47.615000,47.615000,47.615000,47.615000,0.353000,0.353000,47.968000
Q047,complex_multi_join,1,1,229.808000,229.808000,229.808000,229.808000,0.441000,0.441000,230.249000
Q048,weak_owner,1,1,32.003000,32.003000,32.003000,32.003000,0.217000,0.217000,32.220000
Q049,weak_owner,1,1,1.547000,1.547000,1.547000,1.547000,0.029000,0.029000,1.576000
Q050,relationship_join,1,1,181.956000,181.956000,181.956000,181.956000,0.234000,0.234000,182.190000
Q051,selection_projection,1,1,1008.947000,1008.947000,1008.947000,1008.947000,0.045000,0.045000,1008.992000
Q052,selection_projection,1,1,1949.863000,1949.863000,1949.863000,1949.863000,0.084000,0.084000,1949.947000
Q053,selection_projection,1,1,1029.712000,1029.712000,1029.712000,1029.712000,0.046000,0.046000,1029.758000
Q054,selection_projection,1,1,124.978000,124.978000,124.978000,124.978000,0.128000,0.128000,125.106000
Q055,weak_owner,1,1,4.075000,4.075000,4.075000,4.075000,0.055000,0.055000,4.130000
Q056,selection_projection,1,1,111.777000,111.777000,111.777000,111.777000,0.094000,0.094000,111.871000
Q057,relationship_join,1,1,135.884000,135.884000,135.884000,135.884000,0.223000,0.223000,136.107000
Q058,selection_projection,1,1,123.927000,123.927000,123.927000,123.927000,0.057000,0.057000,123.984000
Q059,selection_projection,1,1,2261.485000,2261.485000,2261.485000,2261.485000,0.126000,0.126000,2261.611000
Q060,relationship_join,1,1,15.216000,15.216000,15.216000,15.216000,0.223000,0.223000,15.439000
Q061,complex_multi_join,1,1,74470.907000,74470.907000,74470.907000,74470.907000,0.631000,0.631000,74471.538000
