query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,selection_projection,1,1,4437.211000,4437.211000,4437.211000,4437.211000,1.232000,1.232000,4438.443000
Q002,weak_owner,1,1,558.715000,558.715000,558.715000,558.715000,0.271000,0.271000,558.986000
Q003,complex_multi_join,1,1,235.066000,235.066000,235.066000,235.066000,0.558000,0.558000,235.624000
Q004,aggregation,1,1,55.334000,55.334000,55.334000,55.334000,2.429000,2.429000,57.763000
Q005,aggregation,1,1,15.429000,15.429000,15.429000,15.429000,0.239000,0.239000,15.668000
Q006,weak_owner,1,1,174.976000,174.976000,174.976000,174.976000,0.123000,0.123000,175.099000
Q007,complex_multi_join,1,1,488.170000,488.170000,488.170000,488.170000,0.478000,0.478000,488.648000
Q008,aggregation,1,1,1346.494000,1346.494000,1346.494000,1346.494000,0.686000,0.686000,1347.180000
Q009,weak_owner,1,1,218.733000,218.733000,218.733000,218.733000,0.329000,0.329000,219.062000
Q010,relationship_join,1,1,276.027000,276.027000,276.027000,276.027000,0.173000,0.173000,276.200000
Q011,relationship_join,1,1,65.968000,65.968000,65.968000,65.968000,2.350000,2.350000,68.318000
Q012,complex_multi_join,1,1,3.775000,3.775000,3.775000,3.775000,0.697000,0.697000,4.472000
Q013,relationship_join,1,1,8862.041000,8862.041000,8862.041000,8862.041000,0.460000,0.460000,8862.501000
Q014,aggregation,1,1,92.483000,92.483000,92.483000,92.483000,0.706000,0.706000,93.189000
Q015,complex_multi_join,1,1,473.661000,473.661000,473.661000,473.661000,0.713000,0.713000,474.374000
Q016,selection_projection,1,1,1240.864000,1240.864000,1240.864000,1240.864000,0.088000,0.088000,1240.952000
Q017,relationship_join,1,1,1051.541000,1051.541000,1051.541000,1051.541000,0.208000,0.208000,1051.749000
Q018,complex_multi_join,1,1,240.838000,240.838000,240.838000,240.838000,0.702000,0.702000,241.540000
Q019,complex_multi_join,1,1,235.686000,235.686000,235.686000,235.686000,0.421000,0.421000,236.107000
Q020,selection_projection,1,1,1233.522000,1233.522000,1233.522000,1233.522000,0.061000,0.061000,1233.583000
Q021,selection_projection,1,1,1210.005000,1210.005000,1210.005000,1210.005000,0.075000,0.075000,1210.080000
