query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,complex_multi_join,1,1,359956.634000,359956.634000,359956.634000,359956.634000,2.835000,2.835000,359959.469000
Q002,complex_multi_join,1,1,1952.590000,1952.590000,1952.590000,1952.590000,9.850000,9.850000,1962.440000
Q003,complex_multi_join,1,1,56.663000,56.663000,56.663000,56.663000,9.384000,9.384000,66.047000
Q004,aggregation,1,1,9.071000,9.071000,9.071000,9.071000,0.440000,0.440000,9.511000
Q005,selection_projection,1,1,20.736000,20.736000,20.736000,20.736000,0.071000,0.071000,20.807000
Q006,weak_owner,1,1,2.075000,2.075000,2.075000,2.075000,0.077000,0.077000,2.152000
Q007,selection_projection,1,1,37.481000,37.481000,37.481000,37.481000,0.032000,0.032000,37.513000
Q008,selection_projection,1,1,1.977000,1.977000,1.977000,1.977000,0.048000,0.048000,2.025000
Q009,complex_multi_join,1,1,29.724000,29.724000,29.724000,29.724000,0.580000,0.580000,30.304000
Q010,aggregation,1,1,351.974000,351.974000,351.974000,351.974000,0.454000,0.454000,352.428000
Q011,selection_projection,1,1,29.782000,29.782000,29.782000,29.782000,0.094000,0.094000,29.876000
Q012,relationship_join,1,1,57.602000,57.602000,57.602000,57.602000,0.292000,0.292000,57.894000
Q013,selection_projection,1,1,14.734000,14.734000,14.734000,14.734000,0.076000,0.076000,14.810000
Q014,selection_projection,1,1,193.124000,193.124000,193.124000,193.124000,0.035000,0.035000,193.159000
Q015,aggregation,1,1,3951.396000,3951.396000,3951.396000,3951.396000,0.848000,0.848000,3952.244000
Q016,aggregation,1,1,160.254000,160.254000,160.254000,160.254000,0.409000,0.409000,160.663000
Q017,complex_multi_join,1,1,15.344000,15.344000,15.344000,15.344000,0.531000,0.531000,15.875000
Q018,weak_owner,1,1,270.955000,270.955000,270.955000,270.955000,0.178000,0.178000,271.133000
Q019,weak_owner,1,1,192.858000,192.858000,192.858000,192.858000,0.202000,0.202000,193.060000
Q020,relationship_join,1,1,22.971000,22.971000,22.971000,22.971000,0.199000,0.199000,23.170000
Q021,aggregation,1,1,77.984000,77.984000,77.984000,77.984000,0.299000,0.299000,78.283000
Q022,weak_owner,1,1,147.264000,147.264000,147.264000,147.264000,0.144000,0.144000,147.408000
Q023,weak_owner,1,1,169.853000,169.853000,169.853000,169.853000,0.166000,0.166000,170.019000
Q024,complex_multi_join,1,1,12.150000,12.150000,12.150000,12.150000,0.533000,0.533000,12.683000
Q025,weak_owner,1,1,21.803000,21.803000,21.803000,21.803000,0.160000,0.160000,21.963000
Q026,weak_owner,1,1,10.682000,10.682000,10.682000,10.682000,0.119000,0.119000,10.801000
Q027,selection_projection,1,1,200.652000,200.652000,200.652000,200.652000,0.200000,0.200000,200.852000
Q028,relationship_join,1,1,6.204000,6.204000,6.204000,6.204000,0.446000,0.446000,6.650000
Q029,relationship_join,1,1,55.983000,55.983000,55.983000,55.983000,0.213000,0.213000,56.196000
Q030,relationship_join,1,1,53.676000,53.676000,53.676000,53.676000,0.166000,0.166000,53.842000
Q031,relationship_join,1,1,743.032000,743.032000,743.032000,743.032000,0.242000,0.242000,743.274000
Q032,relationship_join,1,1,4.747000,4.747000,4.747000,4.747000,0.411000,0.411000,5.158000
Q033,relationship_join,1,1,7.067000,7.067000,7.067000,7.067000,0.145000,0.145000,7.212000
Q034,complex_multi_join,1,1,1853.117000,1853.117000,1853.117000,1853.117000,0.526000,0.526000,1853.643000
Q035,selection_projection,1,1,23.227000,23.227000,23.227000,23.227000,0.074000,0.074000,23.301000
Q036,relationship_join,1,1,53.021000,53.021000,53.021000,53.021000,0.192000,0.192000,53.213000
Q037,selection_projection,1,1,19.053000,19.053000,19.053000,19.053000,0.063000,0.063000,19.116000
Q038,aggregation,1,1,71.881000,71.881000,71.881000,71.881000,0.211000,0.211000,72.092000
Q039,weak_owner,1,1,12.165000,12.165000,12.165000,12.165000,0.125000,0.125000,12.290000
Q040,relationship_join,1,1,58.109000,58.109000,58.109000,58.109000,0.332000,0.332000,58.441000
Q041,aggregation,1,1,62.951000,62.951000,62.951000,62.951000,0.198000,0.198000,63.149000
Q042,relationship_join,1,1,26.489000,26.489000,26.489000,26.489000,0.211000,0.211000,26.700000
Q043,relationship_join,1,1,12792.991000,12792.991000,12792.991000,12792.991000,0.432000,0.432000,12793.423000
Q044,weak_owner,1,1,14.158000,14.158000,14.158000,14.158000,0.092000,0.092000,14.250000
Q045,complex_multi_join,1,1,32.096000,32.096000,32.096000,32.096000,0.659000,0.659000,32.755000
Q046,aggregation,1,1,32.724000,32.724000,32.724000,32.724000,0.229000,0.229000,32.953000
Q047,complex_multi_join,1,1,1879.866000,1879.866000,1879.866000,1879.866000,0.615000,0.615000,1880.481000
Q048,weak_owner,1,1,49.186000,49.186000,49.186000,49.186000,0.206000,0.206000,49.392000
Q049,weak_owner,1,1,1.812000,1.812000,1.812000,1.812000,0.038000,0.038000,1.850000
Q050,relationship_join,1,1,589.776000,589.776000,589.776000,589.776000,0.568000,0.568000,590.344000
Q051,selection_projection,1,1,129.121000,129.121000,129.121000,129.121000,0.040000,0.040000,129.161000
Q052,selection_projection,1,1,271.031000,271.031000,271.031000,271.031000,0.078000,0.078000,271.109000
Q053,selection_projection,1,1,64.161000,64.161000,64.161000,64.161000,0.065000,0.065000,64.226000
Q054,selection_projection,1,1,15.007000,15.007000,15.007000,15.007000,0.054000,0.054000,15.061000
Q055,weak_owner,1,1,4.041000,4.041000,4.041000,4.041000,0.042000,0.042000,4.083000
Q056,selection_projection,1,1,12.526000,12.526000,12.526000,12.526000,0.022000,0.022000,12.548000
Q057,relationship_join,1,1,41.556000,41.556000,41.556000,41.556000,0.175000,0.175000,41.731000
Q058,selection_projection,1,1,18.519000,18.519000,18.519000,18.519000,0.051000,0.051000,18.570000
Q059,selection_projection,1,1,41.095000,41.095000,41.095000,41.095000,0.030000,0.030000,41.125000
Q060,relationship_join,1,1,15.066000,15.066000,15.066000,15.066000,10.185000,10.185000,25.251000
Q061,complex_multi_join,1,1,296128.944000,296128.944000,296128.944000,296128.944000,2.547000,2.547000,296131.491000
Q062,weak_owner,1,1,30.550000,30.550000,30.550000,30.550000,0.156000,0.156000,30.706000
Q063,complex_multi_join,1,1,51.952000,51.952000,51.952000,51.952000,9.109000,9.109000,61.061000
Q064,weak_owner,1,1,28.631000,28.631000,28.631000,28.631000,0.149000,0.149000,28.780000
Q065,aggregation,1,1,102.764000,102.764000,102.764000,102.764000,0.215000,0.215000,102.979000
Q066,weak_owner,1,1,133.705000,133.705000,133.705000,133.705000,0.114000,0.114000,133.819000
Q067,selection_projection,1,1,7.809000,7.809000,7.809000,7.809000,0.057000,0.057000,7.866000
Q068,selection_projection,1,1,205.756000,205.756000,205.756000,205.756000,0.142000,0.142000,205.898000
Q069,selection_projection,1,1,4.557000,4.557000,4.557000,4.557000,0.079000,0.079000,4.636000
Q070,aggregation,1,1,459.528000,459.528000,459.528000,459.528000,0.405000,0.405000,459.933000
Q071,selection_projection,1,1,80.485000,80.485000,80.485000,80.485000,0.097000,0.097000,80.582000
Q072,relationship_join,1,1,2058.469000,2058.469000,2058.469000,2058.469000,0.352000,0.352000,2058.821000
Q073,weak_owner,1,1,2.133000,2.133000,2.133000,2.133000,0.069000,0.069000,2.202000
Q074,complex_multi_join,1,1,757.569000,757.569000,757.569000,757.569000,11.361000,11.361000,768.930000
Q075,relationship_join,1,1,8357.875000,8357.875000,8357.875000,8357.875000,0.463000,0.463000,8358.338000
Q076,aggregation,1,1,36.615000,36.615000,36.615000,36.615000,0.285000,0.285000,36.900000
Q077,selection_projection,1,1,138.533000,138.533000,138.533000,138.533000,0.081000,0.081000,138.614000
Q078,weak_owner,1,1,5.146000,5.146000,5.146000,5.146000,0.086000,0.086000,5.232000
Q079,aggregation,1,1,20.213000,20.213000,20.213000,20.213000,0.263000,0.263000,20.476000
Q080,aggregation,1,1,5.049000,5.049000,5.049000,5.049000,0.276000,0.276000,5.325000
Q081,weak_owner,1,1,156.096000,156.096000,156.096000,156.096000,0.086000,0.086000,156.182000
Q082,weak_owner,1,1,131.083000,131.083000,131.083000,131.083000,0.152000,0.152000,131.235000
Q083,complex_multi_join,1,1,859.697000,859.697000,859.697000,859.697000,11.445000,11.445000,871.142000
Q084,selection_projection,1,1,129.203000,129.203000,129.203000,129.203000,0.310000,0.310000,129.513000
Q085,weak_owner,1,1,28.226000,28.226000,28.226000,28.226000,0.157000,0.157000,28.383000
Q086,relationship_join,1,1,89.949000,89.949000,89.949000,89.949000,0.216000,0.216000,90.165000
Q087,aggregation,1,1,8.616000,8.616000,8.616000,8.616000,0.330000,0.330000,8.946000
Q088,selection_projection,1,1,2112.434000,2112.434000,2112.434000,2112.434000,0.146000,0.146000,2112.580000
Q089,relationship_join,1,1,99.371000,99.371000,99.371000,99.371000,9.877000,9.877000,109.248000
Q090,selection_projection,1,1,21.515000,21.515000,21.515000,21.515000,0.052000,0.052000,21.567000
Q091,selection_projection,1,1,145.977000,145.977000,145.977000,145.977000,0.052000,0.052000,146.029000
Q092,selection_projection,1,1,101.903000,101.903000,101.903000,101.903000,8.904000,8.904000,110.807000
Q093,selection_projection,1,1,22.505000,22.505000,22.505000,22.505000,0.054000,0.054000,22.559000
Q094,complex_multi_join,1,1,1010.383000,1010.383000,1010.383000,1010.383000,0.544000,0.544000,1010.927000
Q095,selection_projection,1,1,9.484000,9.484000,9.484000,9.484000,0.039000,0.039000,9.523000
Q096,selection_projection,1,1,9.813000,9.813000,9.813000,9.813000,0.026000,0.026000,9.839000
Q097,relationship_join,1,1,30.188000,30.188000,30.188000,30.188000,0.195000,0.195000,30.383000
Q098,selection_projection,1,1,23.415000,23.415000,23.415000,23.415000,0.042000,0.042000,23.457000
Q099,aggregation,1,1,1261.591000,1261.591000,1261.591000,1261.591000,0.212000,0.212000,1261.803000
Q100,complex_multi_join,1,1,662.561000,662.561000,662.561000,662.561000,0.871000,0.871000,663.432000
