query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,selection_projection,1,1,23.894000,23.894000,23.894000,23.894000,1.182000,1.182000,25.076000
Q002,selection_projection,1,1,3.586000,3.586000,3.586000,3.586000,0.080000,0.080000,3.666000
Q003,selection_projection,1,1,10.746000,10.746000,10.746000,10.746000,0.048000,0.048000,10.794000
Q004,selection_projection,1,1,234.246000,234.246000,234.246000,234.246000,0.078000,0.078000,234.324000
Q005,selection_projection,1,1,104.586000,104.586000,104.586000,104.586000,0.072000,0.072000,104.658000
Q006,selection_projection,1,1,11.913000,11.913000,11.913000,11.913000,0.126000,0.126000,12.039000
Q007,selection_projection,1,1,72.857000,72.857000,72.857000,72.857000,0.073000,0.073000,72.930000
Q008,selection_projection,1,1,9.421000,9.421000,9.421000,9.421000,0.080000,0.080000,9.501000
Q009,selection_projection,1,1,2.184000,2.184000,2.184000,2.184000,0.053000,0.053000,2.237000
Q010,selection_projection,1,1,1.234000,1.234000,1.234000,1.234000,0.110000,0.110000,1.344000
Q011,selection_projection,1,1,1.431000,1.431000,1.431000,1.431000,0.036000,0.036000,1.467000
Q012,selection_projection,1,1,20.146000,20.146000,20.146000,20.146000,0.067000,0.067000,20.213000
Q013,selection_projection,1,1,0.869000,0.869000,0.869000,0.869000,0.025000,0.025000,0.894000
Q014,selection_projection,1,1,216.224000,216.224000,216.224000,216.224000,0.074000,0.074000,216.298000
Q015,selection_projection,1,1,11.372000,11.372000,11.372000,11.372000,0.100000,0.100000,11.472000
Q016,selection_projection,1,1,77.947000,77.947000,77.947000,77.947000,0.043000,0.043000,77.990000
Q017,selection_projection,1,1,18.408000,18.408000,18.408000,18.408000,0.075000,0.075000,18.483000
Q018,selection_projection,1,1,2.255000,2.255000,2.255000,2.255000,0.029000,0.029000,2.284000
Q019,selection_projection,1,1,8.780000,8.780000,8.780000,8.780000,0.055000,0.055000,8.835000
Q020,selection_projection,1,1,56.650000,56.650000,56.650000,56.650000,0.123000,0.123000,56.773000
Q021,selection_projection,1,1,2.153000,2.153000,2.153000,2.153000,0.073000,0.073000,2.226000
Q022,selection_projection,1,1,17.466000,17.466000,17.466000,17.466000,0.033000,0.033000,17.499000
Q023,selection_projection,1,1,14.570000,14.570000,14.570000,14.570000,0.025000,0.025000,14.595000
Q024,selection_projection,1,1,32.638000,32.638000,32.638000,32.638000,0.031000,0.031000,32.669000
Q025,selection_projection,1,1,194.088000,194.088000,194.088000,194.088000,0.070000,0.070000,194.158000
Q026,selection_projection,1,1,17.537000,17.537000,17.537000,17.537000,0.095000,0.095000,17.632000
Q027,selection_projection,1,1,853.419000,853.419000,853.419000,853.419000,0.417000,0.417000,853.836000
Q028,selection_projection,1,1,2.211000,2.211000,2.211000,2.211000,0.098000,0.098000,2.309000
Q029,selection_projection,1,1,10.998000,10.998000,10.998000,10.998000,0.067000,0.067000,11.065000
Q030,selection_projection,1,1,701.171000,701.171000,701.171000,701.171000,0.037000,0.037000,701.208000
Q031,selection_projection,1,1,21.118000,21.118000,21.118000,21.118000,0.062000,0.062000,21.180000
Q032,selection_projection,1,1,159.384000,159.384000,159.384000,159.384000,0.054000,0.054000,159.438000
Q033,selection_projection,1,1,168.733000,168.733000,168.733000,168.733000,0.037000,0.037000,168.770000
Q034,selection_projection,1,1,12.034000,12.034000,12.034000,12.034000,0.047000,0.047000,12.081000
Q035,selection_projection,1,1,6.502000,6.502000,6.502000,6.502000,0.038000,0.038000,6.540000
Q036,selection_projection,1,1,1.619000,1.619000,1.619000,1.619000,0.031000,0.031000,1.650000
Q037,selection_projection,1,1,119.262000,119.262000,119.262000,119.262000,0.035000,0.035000,119.297000
Q038,selection_projection,1,1,9.143000,9.143000,9.143000,9.143000,0.054000,0.054000,9.197000
Q039,selection_projection,1,1,32.247000,32.247000,32.247000,32.247000,0.071000,0.071000,32.318000
Q040,selection_projection,1,1,67.536000,67.536000,67.536000,67.536000,0.078000,0.078000,67.614000
Q041,selection_projection,1,1,18.314000,18.314000,18.314000,18.314000,0.046000,0.046000,18.360000
Q042,selection_projection,1,1,21.539000,21.539000,21.539000,21.539000,0.026000,0.026000,21.565000
Q043,selection_projection,1,1,277.892000,277.892000,277.892000,277.892000,0.041000,0.041000,277.933000
Q044,selection_projection,1,1,372.045000,372.045000,372.045000,372.045000,0.071000,0.071000,372.116000
Q045,selection_projection,1,1,1818.188000,1818.188000,1818.188000,1818.188000,0.228000,0.228000,1818.416000
Q046,selection_projection,1,1,16.002000,16.002000,16.002000,16.002000,0.069000,0.069000,16.071000
