query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,selection_projection,1,1,6217.901000,6217.901000,6217.901000,6217.901000,0.295000,0.295000,6218.196000
Q002,selection_projection,1,1,2906.395000,2906.395000,2906.395000,2906.395000,0.094000,0.094000,2906.489000
Q003,selection_projection,1,1,1756.630000,1756.630000,1756.630000,1756.630000,0.041000,0.041000,1756.671000
Q004,selection_projection,1,1,1458.794000,1458.794000,1458.794000,1458.794000,0.065000,0.065000,1458.859000
Q005,selection_projection,1,1,1207.690000,1207.690000,1207.690000,1207.690000,0.045000,0.045000,1207.735000
Q006,selection_projection,1,1,1567.007000,1567.007000,1567.007000,1567.007000,0.042000,0.042000,1567.049000
Q007,selection_projection,1,1,479.701000,479.701000,479.701000,479.701000,0.164000,0.164000,479.865000
Q008,selection_projection,1,1,168.078000,168.078000,168.078000,168.078000,0.086000,0.086000,168.164000
Q009,selection_projection,1,1,2092.371000,2092.371000,2092.371000,2092.371000,0.045000,0.045000,2092.416000
Q010,selection_projection,1,1,1690.349000,1690.349000,1690.349000,1690.349000,0.057000,0.057000,1690.406000
Q011,selection_projection,1,1,1456.493000,1456.493000,1456.493000,1456.493000,0.047000,0.047000,1456.540000
Q012,selection_projection,1,1,665.576000,665.576000,665.576000,665.576000,0.064000,0.064000,665.640000
Q013,selection_projection,1,1,1443.953000,1443.953000,1443.953000,1443.953000,0.092000,0.092000,1444.045000
Q014,selection_projection,1,1,1191.214000,1191.214000,1191.214000,1191.214000,0.068000,0.068000,1191.282000
Q015,selection_projection,1,1,1365.311000,1365.311000,1365.311000,1365.311000,0.053000,0.053000,1365.364000
Q016,selection_projection,1,1,1697.053000,1697.053000,1697.053000,1697.053000,0.045000,0.045000,1697.098000
Q017,selection_projection,1,1,2043.099000,2043.099000,2043.099000,2043.099000,0.047000,0.047000,2043.146000
Q018,selection_projection,1,1,1109.698000,1109.698000,1109.698000,1109.698000,0.044000,0.044000,1109.742000
Q019,selection_projection,1,1,1207.120000,1207.120000,1207.120000,1207.120000,0.068000,0.068000,1207.188000
Q020,selection_projection,1,1,1242.012000,1242.012000,1242.012000,1242.012000,0.042000,0.042000,1242.054000
Q021,selection_projection,1,1,30.297000,30.297000,30.297000,30.297000,0.049000,0.049000,30.346000
Q022,selection_projection,1,1,1262.398000,1262.398000,1262.398000,1262.398000,0.037000,0.037000,1262.435000
Q023,selection_projection,1,1,131.649000,131.649000,131.649000,131.649000,0.100000,0.100000,131.749000
Q024,selection_projection,1,1,2442.988000,2442.988000,2442.988000,2442.988000,0.044000,0.044000,2443.032000
