query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,selection_projection,1,1,4154.814000,4154.814000,4154.814000,4154.814000,0.364000,0.364000,4155.178000
Q002,selection_projection,1,1,943.006000,943.006000,943.006000,943.006000,0.078000,0.078000,943.084000
Q003,selection_projection,1,1,1319.742000,1319.742000,1319.742000,1319.742000,0.043000,0.043000,1319.785000
Q004,selection_projection,1,1,566.756000,566.756000,566.756000,566.756000,0.117000,0.117000,566.873000
Q005,selection_projection,1,1,227.573000,227.573000,227.573000,227.573000,0.075000,0.075000,227.648000
Q006,selection_projection,1,1,115.011000,115.011000,115.011000,115.011000,0.047000,0.047000,115.058000
Q007,selection_projection,1,1,963.126000,963.126000,963.126000,963.126000,0.067000,0.067000,963.193000
Q008,selection_projection,1,1,1349.268000,1349.268000,1349.268000,1349.268000,0.063000,0.063000,1349.331000
Q009,selection_projection,1,1,905.711000,905.711000,905.711000,905.711000,0.057000,0.057000,905.768000
Q010,selection_projection,1,1,1392.511000,1392.511000,1392.511000,1392.511000,0.073000,0.073000,1392.584000
Q011,selection_projection,1,1,867.303000,867.303000,867.303000,867.303000,0.055000,0.055000,867.358000
Q012,selection_projection,1,1,911.650000,911.650000,911.650000,911.650000,0.059000,0.059000,911.709000
Q013,selection_projection,1,1,919.554000,919.554000,919.554000,919.554000,0.049000,0.049000,919.603000
Q014,selection_projection,1,1,2090.728000,2090.728000,2090.728000,2090.728000,0.054000,0.054000,2090.782000
Q015,selection_projection,1,1,179.549000,179.549000,179.549000,179.549000,0.077000,0.077000,179.626000
Q016,selection_projection,1,1,212.876000,212.876000,212.876000,212.876000,0.060000,0.060000,212.936000
Q017,selection_projection,1,1,1333.036000,1333.036000,1333.036000,1333.036000,0.049000,0.049000,1333.085000
Q018,selection_projection,1,1,961.490000,961.490000,961.490000,961.490000,0.047000,0.047000,961.537000
Q019,selection_projection,1,1,1025.432000,1025.432000,1025.432000,1025.432000,0.047000,0.047000,1025.479000
Q020,selection_projection,1,1,67.443000,67.443000,67.443000,67.443000,0.089000,0.089000,67.532000
Q021,selection_projection,1,1,895.145000,895.145000,895.145000,895.145000,0.055000,0.055000,895.200000
Q022,selection_projection,1,1,1821.008000,1821.008000,1821.008000,1821.008000,0.088000,0.088000,1821.096000
Q023,selection_projection,1,1,944.105000,944.105000,944.105000,944.105000,0.048000,0.048000,944.153000
Q024,selection_projection,1,1,153.982000,153.982000,153.982000,153.982000,0.054000,0.054000,154.036000
Q025,selection_projection,1,1,1467.920000,1467.920000,1467.920000,1467.920000,0.092000,0.092000,1468.012000
Q026,selection_projection,1,1,920.802000,920.802000,920.802000,920.802000,0.047000,0.047000,920.849000
Q027,selection_projection,1,1,1240.977000,1240.977000,1240.977000,1240.977000,0.110000,0.110000,1241.087000
Q028,selection_projection,1,1,904.013000,904.013000,904.013000,904.013000,0.117000,0.117000,904.130000
Q029,selection_projection,1,1,1863.617000,1863.617000,1863.617000,1863.617000,0.056000,0.056000,1863.673000
