query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,selection_projection,1,1,196.600000,196.600000,196.600000,196.600000,0.342000,0.342000,196.942000
Q002,selection_projection,1,1,51.955000,51.955000,51.955000,51.955000,0.044000,0.044000,51.999000
Q003,selection_projection,1,1,37.241000,37.241000,37.241000,37.241000,0.075000,0.075000,37.316000
Q004,selection_projection,1,1,29.784000,29.784000,29.784000,29.784000,0.092000,0.092000,29.876000
Q005,selection_projection,1,1,1144.118000,1144.118000,1144.118000,1144.118000,0.078000,0.078000,1144.196000
Q006,selection_projection,1,1,339.828000,339.828000,339.828000,339.828000,0.090000,0.090000,339.918000
Q007,selection_projection,1,1,10.912000,10.912000,10.912000,10.912000,0.099000,0.099000,11.011000
Q008,selection_projection,1,1,29.059000,29.059000,29.059000,29.059000,0.079000,0.079000,29.138000
Q009,selection_projection,1,1,77.708000,77.708000,77.708000,77.708000,0.056000,0.056000,77.764000
Q010,selection_projection,1,1,38.473000,38.473000,38.473000,38.473000,0.089000,0.089000,38.562000
Q011,selection_projection,1,1,44.924000,44.924000,44.924000,44.924000,0.107000,0.107000,45.031000
Q012,selection_projection,1,1,231.245000,231.245000,231.245000,231.245000,0.086000,0.086000,231.331000
Q013,selection_projection,1,1,15.293000,15.293000,15.293000,15.293000,0.075000,0.075000,15.368000
Q014,selection_projection,1,1,23.230000,23.230000,23.230000,23.230000,0.143000,0.143000,23.373000
Q015,selection_projection,1,1,91.358000,91.358000,91.358000,91.358000,0.093000,0.093000,91.451000
Q016,selection_projection,1,1,13.603000,13.603000,13.603000,13.603000,0.054000,0.054000,13.657000
Q017,selection_projection,1,1,39.209000,39.209000,39.209000,39.209000,0.086000,0.086000,39.295000
Q018,selection_projection,1,1,9.507000,9.507000,9.507000,9.507000,0.037000,0.037000,9.544000
Q019,selection_projection,1,1,6.740000,6.740000,6.740000,6.740000,0.042000,0.042000,6.782000
Q020,selection_projection,1,1,56.247000,56.247000,56.247000,56.247000,0.119000,0.119000,56.366000
Q021,selection_projection,1,1,184.192000,184.192000,184.192000,184.192000,0.477000,0.477000,184.669000
Q022,selection_projection,1,1,3.404000,3.404000,3.404000,3.404000,0.054000,0.054000,3.458000
Q023,selection_projection,1,1,194.837000,194.837000,194.837000,194.837000,0.121000,0.121000,194.958000
Q024,selection_projection,1,1,346.962000,346.962000,346.962000,346.962000,0.118000,0.118000,347.080000
Q025,selection_projection,1,1,227.552000,227.552000,227.552000,227.552000,0.124000,0.124000,227.676000
Q026,selection_projection,1,1,29.322000,29.322000,29.322000,29.322000,0.081000,0.081000,29.403000
Q027,selection_projection,1,1,20.543000,20.543000,20.543000,20.543000,0.067000,0.067000,20.610000
