query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,selection_projection,1,1,40.657000,40.657000,40.657000,40.657000,0.285000,0.285000,40.942000
Q002,selection_projection,1,1,99.004000,99.004000,99.004000,99.004000,0.173000,0.173000,99.177000
Q003,selection_projection,1,1,111.585000,111.585000,111.585000,111.585000,0.072000,0.072000,111.657000
Q004,selection_projection,1,1,1.846000,1.846000,1.846000,1.846000,0.099000,0.099000,1.945000
Q005,selection_projection,1,1,70.696000,70.696000,70.696000,70.696000,0.130000,0.130000,70.826000
Q006,selection_projection,1,1,24.371000,24.371000,24.371000,24.371000,0.116000,0.116000,24.487000
Q007,selection_projection,1,1,88.218000,88.218000,88.218000,88.218000,0.035000,0.035000,88.253000
Q008,selection_projection,1,1,20.410000,20.410000,20.410000,20.410000,0.075000,0.075000,20.485000
Q009,selection_projection,1,1,23.341000,23.341000,23.341000,23.341000,0.089000,0.089000,23.430000
Q010,selection_projection,1,1,108.953000,108.953000,108.953000,108.953000,0.054000,0.054000,109.007000
Q011,selection_projection,1,1,534.539000,534.539000,534.539000,534.539000,0.080000,0.080000,534.619000
Q012,selection_projection,1,1,61.181000,61.181000,61.181000,61.181000,0.109000,0.109000,61.290000
Q013,selection_projection,1,1,12.375000,12.375000,12.375000,12.375000,0.050000,0.050000,12.425000
Q014,selection_projection,1,1,1391.112000,1391.112000,1391.112000,1391.112000,0.279000,0.279000,1391.391000
Q015,selection_projection,1,1,4.338000,4.338000,4.338000,4.338000,0.085000,0.085000,4.423000
Q016,selection_projection,1,1,51.548000,51.548000,51.548000,51.548000,0.050000,0.050000,51.598000
Q017,selection_projection,1,1,20.573000,20.573000,20.573000,20.573000,0.071000,0.071000,20.644000
Q018,selection_projection,1,1,2.252000,2.252000,2.252000,2.252000,0.055000,0.055000,2.307000
Q019,selection_projection,1,1,25.153000,25.153000,25.153000,25.153000,0.076000,0.076000,25.229000
Q020,selection_projection,1,1,8.586000,8.586000,8.586000,8.586000,0.039000,0.039000,8.625000
Q021,selection_projection,1,1,1.892000,1.892000,1.892000,1.892000,0.043000,0.043000,1.935000
Q022,selection_projection,1,1,11.090000,11.090000,11.090000,11.090000,0.074000,0.074000,11.164000
Q023,selection_projection,1,1,22.727000,22.727000,22.727000,22.727000,0.047000,0.047000,22.774000
Q024,selection_projection,1,1,160.708000,160.708000,160.708000,160.708000,0.061000,0.061000,160.769000
Q025,selection_projection,1,1,550.374000,550.374000,550.374000,550.374000,0.081000,0.081000,550.455000
Q026,selection_projection,1,1,650.428000,650.428000,650.428000,650.428000,0.142000,0.142000,650.570000
Q027,selection_projection,1,1,6.544000,6.544000,6.544000,6.544000,0.075000,0.075000,6.619000
Q028,selection_projection,1,1,65.550000,65.550000,65.550000,65.550000,0.067000,0.067000,65.617000
Q029,selection_projection,1,1,12.080000,12.080000,12.080000,12.080000,0.044000,0.044000,12.124000
Q030,selection_projection,1,1,107.332000,107.332000,107.332000,107.332000,0.125000,0.125000,107.457000
Q031,selection_projection,1,1,21.620000,21.620000,21.620000,21.620000,0.074000,0.074000,21.694000
Q032,selection_projection,1,1,181.884000,181.884000,181.884000,181.884000,0.051000,0.051000,181.935000
Q033,selection_projection,1,1,59.401000,59.401000,59.401000,59.401000,0.051000,0.051000,59.452000
Q034,selection_projection,1,1,282.683000,282.683000,282.683000,282.683000,0.049000,0.049000,282.732000
Q035,selection_projection,1,1,52.945000,52.945000,52.945000,52.945000,0.056000,0.056000,53.001000
Q036,selection_projection,1,1,192.941000,192.941000,192.941000,192.941000,0.075000,0.075000,193.016000
Q037,selection_projection,1,1,106.190000,106.190000,106.190000,106.190000,0.057000,0.057000,106.247000
Q038,selection_projection,1,1,2.555000,2.555000,2.555000,2.555000,0.061000,0.061000,2.616000
Q039,selection_projection,1,1,21.284000,21.284000,21.284000,21.284000,0.050000,0.050000,21.334000
Q040,selection_projection,1,1,120.660000,120.660000,120.660000,120.660000,0.100000,0.100000,120.760000
Q041,selection_projection,1,1,3.321000,3.321000,3.321000,3.321000,0.060000,0.060000,3.381000
Q042,selection_projection,1,1,10.605000,10.605000,10.605000,10.605000,0.027000,0.027000,10.632000
Q043,selection_projection,1,1,21.230000,21.230000,21.230000,21.230000,0.071000,0.071000,21.301000
Q044,selection_projection,1,1,9.473000,9.473000,9.473000,9.473000,0.019000,0.019000,9.492000
Q045,selection_projection,1,1,75.424000,75.424000,75.424000,75.424000,0.028000,0.028000,75.452000
Q046,selection_projection,1,1,1.730000,1.730000,1.730000,1.730000,0.048000,0.048000,1.778000
Q047,selection_projection,1,1,183.074000,183.074000,183.074000,183.074000,0.023000,0.023000,183.097000
Q048,selection_projection,1,1,1.734000,1.734000,1.734000,1.734000,0.045000,0.045000,1.779000
