query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q001,selection_projection,1,1,460.436000,460.436000,460.436000,460.436000,0.297000,0.297000,460.733000
Q002,selection_projection,1,1,872.674000,872.674000,872.674000,872.674000,0.107000,0.107000,872.781000
Q003,selection_projection,1,1,350.096000,350.096000,350.096000,350.096000,0.132000,0.132000,350.228000
Q004,selection_projection,1,1,40.730000,40.730000,40.730000,40.730000,0.084000,0.084000,40.814000
Q005,selection_projection,1,1,21.959000,21.959000,21.959000,21.959000,0.070000,0.070000,22.029000
Q006,selection_projection,1,1,29.566000,29.566000,29.566000,29.566000,0.071000,0.071000,29.637000
Q007,selection_projection,1,1,27.933000,27.933000,27.933000,27.933000,0.089000,0.089000,28.022000
Q008,selection_projection,1,1,21.355000,21.355000,21.355000,21.355000,0.041000,0.041000,21.396000
Q009,selection_projection,1,1,6.261000,6.261000,6.261000,6.261000,0.075000,0.075000,6.336000
Q010,selection_projection,1,1,49.755000,49.755000,49.755000,49.755000,0.081000,0.081000,49.836000
Q011,selection_projection,1,1,123.714000,123.714000,123.714000,123.714000,0.084000,0.084000,123.798000
Q012,selection_projection,1,1,37.757000,37.757000,37.757000,37.757000,0.104000,0.104000,37.861000
Q013,selection_projection,1,1,238.316000,238.316000,238.316000,238.316000,0.139000,0.139000,238.455000
Q014,selection_projection,1,1,14.712000,14.712000,14.712000,14.712000,0.059000,0.059000,14.771000
Q015,selection_projection,1,1,58.833000,58.833000,58.833000,58.833000,0.080000,0.080000,58.913000
Q016,selection_projection,1,1,12.916000,12.916000,12.916000,12.916000,0.067000,0.067000,12.983000
Q017,selection_projection,1,1,121.175000,121.175000,121.175000,121.175000,0.091000,0.091000,121.266000
Q018,selection_projection,1,1,2.207000,2.207000,2.207000,2.207000,0.078000,0.078000,2.285000
Q019,selection_projection,1,1,5.935000,5.935000,5.935000,5.935000,0.021000,0.021000,5.956000
Q020,selection_projection,1,1,59.027000,59.027000,59.027000,59.027000,0.030000,0.030000,59.057000
Q021,selection_projection,1,1,15.373000,15.373000,15.373000,15.373000,0.030000,0.030000,15.403000
Q022,selection_projection,1,1,7.795000,7.795000,7.795000,7.795000,0.041000,0.041000,7.836000
Q023,selection_projection,1,1,18.828000,18.828000,18.828000,18.828000,0.066000,0.066000,18.894000
Q024,selection_projection,1,1,61.624000,61.624000,61.624000,61.624000,0.049000,0.049000,61.673000
Q025,selection_projection,1,1,322.262000,322.262000,322.262000,322.262000,0.189000,0.189000,322.451000
Q026,selection_projection,1,1,95.423000,95.423000,95.423000,95.423000,0.116000,0.116000,95.539000
Q027,selection_projection,1,1,21.773000,21.773000,21.773000,21.773000,0.048000,0.048000,21.821000
Q028,selection_projection,1,1,174.111000,174.111000,174.111000,174.111000,0.051000,0.051000,174.162000
Q029,selection_projection,1,1,54.076000,54.076000,54.076000,54.076000,0.090000,0.090000,54.166000
Q030,selection_projection,1,1,8.625000,8.625000,8.625000,8.625000,0.048000,0.048000,8.673000
Q031,selection_projection,1,1,14.848000,14.848000,14.848000,14.848000,0.040000,0.040000,14.888000
Q032,selection_projection,1,1,140.055000,140.055000,140.055000,140.055000,0.051000,0.051000,140.106000
Q033,selection_projection,1,1,9.244000,9.244000,9.244000,9.244000,0.043000,0.043000,9.287000
Q034,selection_projection,1,1,9.413000,9.413000,9.413000,9.413000,0.064000,0.064000,9.477000
Q035,selection_projection,1,1,135.471000,135.471000,135.471000,135.471000,0.025000,0.025000,135.496000
Q036,selection_projection,1,1,55.788000,55.788000,55.788000,55.788000,0.038000,0.038000,55.826000
Q037,selection_projection,1,1,167.208000,167.208000,167.208000,167.208000,0.029000,0.029000,167.237000
Q038,selection_projection,1,1,20.519000,20.519000,20.519000,20.519000,0.045000,0.045000,20.564000
Q039,selection_projection,1,1,52.365000,52.365000,52.365000,52.365000,0.052000,0.052000,52.417000
Q040,selection_projection,1,1,8.392000,8.392000,8.392000,8.392000,0.042000,0.042000,8.434000
Q041,selection_projection,1,1,20.567000,20.567000,20.567000,20.567000,0.051000,0.051000,20.618000
Q042,selection_projection,1,1,109.959000,109.959000,109.959000,109.959000,0.022000,0.022000,109.981000
Q043,selection_projection,1,1,11.157000,11.157000,11.157000,11.157000,0.038000,0.038000,11.195000
Q044,selection_projection,1,1,31.969000,31.969000,31.969000,31.969000,0.055000,0.055000,32.024000
Q045,selection_projection,1,1,250.208000,250.208000,250.208000,250.208000,0.066000,0.066000,250.274000
Q046,selection_projection,1,1,9.115000,9.115000,9.115000,9.115000,0.062000,0.062000,9.177000
Q047,selection_projection,1,1,3302.162000,3302.162000,3302.162000,3302.162000,0.219000,0.219000,3302.381000
Q048,selection_projection,1,1,9.301000,9.301000,9.301000,9.301000,0.041000,0.041000,9.342000
Q049,selection_projection,1,1,242.077000,242.077000,242.077000,242.077000,0.066000,0.066000,242.143000
Q050,selection_projection,1,1,10.958000,10.958000,10.958000,10.958000,0.067000,0.067000,11.025000
Q051,selection_projection,1,1,10.358000,10.358000,10.358000,10.358000,0.028000,0.028000,10.386000
Q052,selection_projection,1,1,61.809000,61.809000,61.809000,61.809000,0.035000,0.035000,61.844000
Q053,selection_projection,1,1,84.028000,84.028000,84.028000,84.028000,0.076000,0.076000,84.104000
Q054,selection_projection,1,1,2.332000,2.332000,2.332000,2.332000,0.038000,0.038000,2.370000
Q055,selection_projection,1,1,8.079000,8.079000,8.079000,8.079000,0.040000,0.040000,8.119000
Q056,selection_projection,1,1,10.191000,10.191000,10.191000,10.191000,0.035000,0.035000,10.226000
Q057,selection_projection,1,1,97.460000,97.460000,97.460000,97.460000,0.033000,0.033000,97.493000
