12515,812,3889
16042,393,122161
17868,339,147728
10416,654,87677
14844,568,91527
12192,121,95394
13870,339,18517
11449,479,115588
11927,488,5440
15376,843,3357
9269,751,84574
12795,877,61824
10939,766,56759
15077,368,76186
16785,741,146198
16141,350,136961
12193,982,149457
14506,553,4825
14511,608,127880
17212,278,50120
16619,531,20764
14130,536,88239
9561,571,146913
13040,899,28230
11458,250,91079
12798,416,85187
9609,705,85143
12255,128,52980
11752,153,75226
14786,161,103349
9426,141,75933
13575,555,85887
12183,212,134608
15288,851,1048
11969,82,30835
17847,709,68715
11374,450,100534
12486,798,32508
13117,580,70705
17850,208,120121
13241,250,24146
17138,519,144146
13875,58,112960
15799,589,117587
12642,90,60430
15147,938,132027
12522,245,60211
15048,717,148109
9137,74,41370
17262,710,90063
16973,439,4665
14163,407,143526
16764,357,70431
11946,744,60059
12831,336,105889
16008,595,143476
17926,445,119227
17237,86,89268
14635,765,135693
10777,397,71482
12618,393,108884
9429,559,56831
13247,401,17249
16598,429,56488
9371,526,41750
13526,181,23578
9833,55,40442
12576,207,35064
12523,18,1885
13640,691,468
17847,438,67183
14250,550,13632
14196,812,64117
14152,963,4222
16359,681,93542
9466,984,61747
11947,888,104552
10676,36,151039
14031,861,117487
13422,941,91041
16386,384,27656
16842,18,1466
10454,944,14340
11051,99,41882
14440,833,36961
11175,306,63287
12466,843,119197
9367,819,34379
15810,296,94564
14325,850,47218
15801,155,10053
14237,823,67511
16777,957,110090
16245,595,52179
15013,757,94787
14440,346,26498
11314,345,115358
17166,800,16389
15361,610,22793
13000,695,133547
10303,848,144080
13189,332,141675
10782,242,81673
10212,38,77847
15095,947,82428
10283,733,72211
17518,812,95471
13542,144,117609
9910,680,55053
12272,447,127379
10226,874,4040
12936,935,17631
16021,554,26480
12638,968,140028
17006,767,61875
13049,827,103236
14971,652,98778
14092,473,93437
14530,49,111329
14851,421,60187
9929,800,108361
16403,3,143970
16893,470,4665
9075,823,69709
9509,583,25049
17271,555,78562
16597,250,69458
13923,811,50177
16856,540,115099
15262,413,30665
9287,816,106340
13887,739,38198
14639,566,115088
15254,323,126445
9360,224,53776
14764,897,17094
16344,805,57785
10381,19,26929
11039,215,7622
10545,636,110064
12220,262,38328
15137,504,35975
10267,460,83862
16209,348,91928
11311,876,94973
10747,851,53940
12092,116,91884
14574,244,4220
11530,293,114183
14773,351,145632
17947,48,58294
11608,630,99596
10510,489,39685
14756,220,62806
12025,268,43059
11080,217,132726
10996,546,111271
12814,916,11833
9216,453,66991
13892,390,104241
9537,156,53734
16852,352,18134
17343,879,94946
11118,290,134109
14672,885,28449
14509,249,27176
10719,599,88350
9386,702,18454
12255,966,150852
15455,882,123479
16459,242,14003
9653,292,65951
17363,62,21960
15150,139,32503
11469,763,91060
10949,989,148871
16312,617,81778
14329,429,89687
14052,199,84756
15026,622,144795
11027,668,92381
12140,117,148349
17806,636,121963
12585,999,54604
17296,988,63468
10005,638,82920
14803,737,60050
10677,679,8469
13579,649,20072
14103,751,150196
16561,566,3257
17161,43,84440
9036,841,105372
14292,576,4544
11099,694,17877
10326,815,88261
16679,453,69762
13621,845,26135
10478,754,129201
9380,474,18990
12987,36,146211
13430,724,94778
16133,336,73035
17083,452,26750
15379,833,135246
16978,661,139256
9467,738,60374
8960,303,147637
10025,234,143199
12341,446,12628
15524,512,139109
17747,218,28428
10920,879,96866
9008,140,64294
14589,943,89855
9231,630,44474
9970,750,123236
15327,319,86283
14490,432,92120
9406,837,9329
14564,101,77748
13616,829,107227
9112,635,66959
16465,433,145038
10851,775,55214
9219,116,59301
13257,609,149048
8905,52,127625
12035,740,74462
12676,712,68391
9328,129,68362
10983,745,79184
12052,172,113216
10960,534,98594
16798,129,91043
15473,896,83044
13296,470,145365
9956,179,14470
14049,783,101009
16823,340,11492
14579,453,81905
8929,352,12463
17804,123,22957
16382,591,36948
9959,574,52189
16439,311,947
12995,650,10863
17275,730,63501
17063,245,101915
10605,786,141684
17798,999,57903
13769,545,82271
16606,380,42961
11467,510,68688
17513,321,8328
15084,334,95099
15431,985,12266
10409,871,95590
11916,292,104073
10069,533,121190
15240,648,106234
13732,220,34845
9663,110,32446
17586,926,149103
9455,898,893
10728,236,41954
12060,637,90648
14964,540,62557
9256,436,11428
14220,122,10619
15902,962,129277
17098,573,46711
10413,452,149179
16661,283,56977
16122,273,2512
13026,949,140929
10460,902,74829
15874,786,66078
14807,538,2535
11736,296,138345
11197,956,90051
16227,517,24539
11875,200,64140
16967,411,147198
13670,586,82558
16697,156,112157
17352,747,21432
10079,743,16486
11004,334,55585
10017,107,54269
12162,146,136650
12962,928,78330
11533,178,93776
17001,307,38945
9100,454,18480
9431,53,17060
11552,280,19557
10379,92,45984
11751,878,117697
13278,829,3023
9390,532,59277
12845,813,120976
11312,174,123992
9674,109,10371
14077,9,147045
12611,519,35912
13303,545,22472
15832,562,121126
17019,731,4221
10109,339,125128
13194,556,41595
12135,434,9117
12110,680,119496
10725,477,3841
13769,439,105706
16843,755,137191
10483,756,7018
10986,628,28077
10786,864,151294
13741,850,118594
13161,840,31095
13295,428,53339
15339,572,103932
10536,39,103328
15245,844,136436
13743,570,143905
16827,792,24317
9626,950,57243
9900,175,137733
12116,613,19460
17111,686,98052
8952,189,48753
12589,591,39295
15596,811,7029
10330,296,107982
11823,808,69224
15159,827,50582
11336,913,144248
10905,374,144873
9585,74,53567
12711,261,49963
11288,490,121416
9281,105,48310
17170,634,143609
9658,139,34905
14221,208,119636
15919,973,123176
17353,126,15728
15314,774,144403
9677,680,69625
13636,135,80951
16832,120,149623
17794,8,111559
12181,308,144315
13688,428,13556
9649,565,114650
9987,77,20851
10792,905,150815
14932,834,140519
16921,635,75756
9929,511,35441
16779,239,98145
15703,289,2365
16305,320,34629
12315,991,55978
17553,197,90971
10390,159,124821
16042,972,43291
16283,710,23090
13576,638,112997
17237,71,142783
9241,35,102358
10476,600,48032
14881,956,85779
9343,679,46661
11861,915,15103
16167,38,83277
15271,294,24559
14193,806,113713
17153,651,66081
