8085,3730
17458,5665
17458,13046
5690,5240
15337,7012
15337,6630
616,11983
15999,10768
15999,3097
7650,13566
2636,2244
9347,12188
2189,10737
2189,14150
12202,7840
12666,14555
12666,1464
5487,13572
16793,3399
16793,2296
3751,6896
8616,4213
7718,7592
576,4916
5716,9242
7526,12547
5931,552
5931,4075
2978,17716
5469,17096
5469,16487
6933,11097
7500,9835
10887,15354
7331,16332
7331,16439
8252,4923
15551,1453
15551,17503
5699,1523
14475,4612
14475,4090
4732,1073
10106,17106
10106,10870
4243,3980
304,13343
304,15762
1803,16904
1803,17783
12596,10078
7059,10320
7059,4851
17750,6148
5413,9692
13918,9772
1427,9353
1427,6629
9055,2720
9055,16422
6987,15359
6987,14477
1513,729
1993,2984
1993,13512
16786,14162
16786,10041
5736,1010
11442,932
14341,11415
14341,3525
10527,2803
10527,5466
17221,5065
17408,13524
6366,14574
14936,3010
14936,3399
6028,9399
302,4410
302,7104
10825,14818
11839,12984
4546,14575
4546,15136
4926,3441
965,16389
6238,6437
6238,5191
16583,15381
16583,12284
7491,5904
7491,10935
2592,3913
2592,12329
12135,13888
66,4487
13248,15445
13248,11734
2123,3811
44,1331
44,17821
6355,1449
14340,3106
14340,2459
12584,16556
12584,13464
9959,7025
17811,14981
17811,3267
5549,17449
17135,8721
17135,10001
750,10265
17617,2923
321,7670
4688,4294
8473,3266
8473,11109
13832,5306
9416,2536
17377,17312
17377,4877
6832,11633
6832,13144
13984,14236
9711,11657
9711,17754
3103,8399
3103,10339
12470,17861
5949,13238
16056,8847
16056,8940
16654,201
16654,13486
15543,17660
17891,14187
17891,4115
3150,1856
13201,16684
13201,3187
14514,16307
14514,13600
9852,14047
17741,9483
10694,3891
16787,2033
16787,5772
3886,14149
10822,11790
10822,13708
9484,14895
157,2838
157,3566
11270,12596
1564,17275
13286,7356
13286,17249
6422,13906
12991,17898
12991,6937
7,12691
10630,17846
16194,12152
16194,9089
18210,1607
5513,9119
5513,14434
309,6447
309,2112
7704,17722
4667,6914
13094,7911
13094,6869
17012,5020
17012,3740
12166,1612
12166,12485
890,7871
10781,8844
10781,4562
5407,7412
5407,3049
1335,5935
8631,325
10922,9298
15384,9582
16900,2133
17175,7576
17175,12369
2471,7307
2471,15969
226,2717
6664,3254
5348,14753
5348,11417
11712,15253
16094,26
16094,155
2168,15292
2168,16892
7593,11611
1234,17525
6417,5255
6417,13653
4793,3927
17148,13381
6347,10440
11249,14261
9120,10580
9120,12586
17740,656
988,647
988,2318
1996,12972
7988,18112
7988,3167
13403,5112
12322,3629
8105,8692
7204,1822
