114339,726,951
114339,266,984
114339,1311,375
37015,5712,781
140138,1304,353
62565,1129,430
63071,4101,388
63071,6523,753
40183,6011,411
40183,6561,639
141522,1540,243
141522,377,894
141522,581,693
148355,4835,781
148355,418,554
94875,1617,576
94875,5392,260
125977,3983,89
66658,1858,631
66658,685,401
85448,870,883
85448,2501,182
58639,3885,637
58639,5302,764
74454,5586,962
121395,198,900
74317,4958,941
74317,545,355
19105,1243,529
19105,4478,665
98504,4524,582
98504,713,124
98504,1020,599
149594,1818,280
2290,5232,819
89458,2979,851
89458,413,313
89458,4189,799
24417,3435,410
24417,2039,120
132792,1875,545
88030,4620,894
88030,1621,401
74379,6013,639
74379,1647,638
74379,1705,452
118386,2576,31
36861,4187,516
105571,1167,841
105571,3931,174
130490,4374,679
130490,4305,376
130490,3608,47
25369,3764,669
67242,1294,473
108073,81,735
80147,3370,376
80147,2428,662
80147,17,41
24444,2983,534
24444,3952,454
24444,4092,874
29573,137,110
29573,3637,811
29573,4813,46
1017,2349,819
1017,2377,857
1017,386,580
121241,3068,40
121241,5328,333
121241,4496,260
148919,6124,825
148919,6325,539
60122,1920,723
60122,5150,786
60122,2970,189
133595,1899,196
17154,2484,850
17154,3158,685
17154,4193,720
35307,3966,43
35307,967,476
35307,2711,948
266,5097,276
266,2880,386
9595,1736,543
136587,3260,603
63681,5926,657
117316,834,723
117316,1049,259
117316,3900,392
27208,153,56
27208,5181,3
139176,2878,889
96928,2251,220
96928,5569,233
96928,5885,689
108794,3595,42
108794,2199,909
108794,3460,749
63892,6333,326
63892,4843,876
58076,4890,332
5544,4836,930
95732,56,655
95732,3321,672
95732,4215,397
98012,1065,923
98012,3894,328
98012,3957,781
149401,5431,226
149401,1681,64
106071,6195,660
106071,4028,933
106071,3816,111
9288,5977,207
9288,1331,661
8800,1879,763
8800,148,228
118121,3228,254
118121,2154,782
27632,3413,908
126615,4580,984
126615,5113,537
150662,2330,220
150662,6487,735
78795,4856,570
39123,6435,144
39123,1336,684
39123,2318,730
263,5528,356
263,783,920
263,2790,332
85921,1420,680
118729,3843,994
118729,4806,197
118729,2878,194
51514,2708,423
51514,4905,842
51514,6015,700
9743,640,491
37532,788,877
37532,75,724
108440,3878,649
108440,4067,380
108440,2318,505
115494,3267,435
115494,6566,424
82687,5898,579
82687,6562,314
