6700,12096,16
4387,9669,624
8728,11364,851
1490,14523,627
3070,9847,622
7553,15424,484
4962,12271,733
6083,13598,576
2265,11710,475
4064,10707,549
2487,11655,124
4256,16910,284
2637,12381,6
5864,13880,520
406,15881,992
3088,15829,137
403,8915,530
2903,12942,389
3196,15217,645
7780,12883,619
8207,10441,47
8197,12831,286
7881,14151,721
4298,11256,158
7059,17751,775
7919,16378,716
6773,13791,408
4468,15181,563
162,12743,694
7742,12026,292
5804,14069,874
5056,11651,526
94,11551,131
8572,15179,822
3043,11637,504
746,16406,830
157,9845,698
197,12127,499
2216,15491,286
8523,16678,174
7408,17040,266
5525,15615,7
2551,16838,382
6278,15328,400
435,12637,654
3737,14893,31
3638,15835,953
6150,9122,734
5610,15567,668
986,11378,235
315,17795,268
7100,15787,185
8627,9037,187
8376,17449,507
8082,11693,472
3391,16089,695
1031,15121,943
384,14967,63
2494,12648,639
3546,16065,247
7533,15902,307
7542,12468,194
1439,10015,275
1868,12580,477
2466,15992,433
5501,9826,64
6863,11878,413
5438,10118,903
8041,11130,68
3738,15641,977
2945,15231,449
4655,12454,960
1693,15084,105
6865,14399,469
2323,17431,303
5396,11052,342
2468,11368,481
2362,14767,789
8656,16459,530
6286,13810,838
7506,11297,363
1051,11768,463
6918,12412,733
3732,15114,391
4332,17029,687
2163,9716,449
7635,10632,207
1926,9435,511
8791,12342,887
2076,17263,843
5564,9167,590
3111,17475,899
100,17751,662
8658,11780,23
4609,13847,857
5410,17569,862
2622,13295,970
6167,11987,214
7974,12613,848
1556,17024,763
7183,9339,9
6114,14671,442
2389,16579,19
1482,14972,22
8360,10321,38
1125,17892,910
4085,9441,546
1570,11054,638
7507,14295,438
4147,16593,612
5678,9871,176
1254,11368,195
6237,11698,555
569,17304,196
8461,16062,904
3750,8893,672
6070,9211,741
304,16296,909
5191,14387,202
7950,13213,817
3582,11651,526
3814,14399,469
6710,9956,955
2251,15548,776
433,9296,482
3463,11610,664
2474,11005,417
4936,13610,645
6042,16615,761
2908,8827,235
4083,12874,477
2635,9362,363
6609,9606,738
5917,10118,903
2427,15787,185
2738,16769,517
5122,13406,884
5631,13281,995
7322,15101,422
2720,9561,87
3622,9161,668
5388,12700,165
4445,11253,674
5625,11987,214
2906,16303,492
5762,14944,472
872,12636,999
2274,13520,885
5252,16892,503
4822,14244,718
4401,13512,162
2229,17944,386
8104,11938,52
2227,13503,28
3027,14553,921
6657,12988,704
1239,14428,615
3181,12741,557
7699,10028,468
5369,15874,943
1426,10586,459
5452,13598,576
8189,12474,962
300,9669,624
1339,10447,327
5759,14516,28
4707,9728,312
8022,8971,134
6361,11168,137
8566,12591,585
6911,15567,668
7552,11906,450
1745,9970,864
3017,16526,463
3741,9025,93
6736,17863,911
8611,14141,274
3941,13376,415
4610,11770,668
1768,11526,222
8339,8839,5
779,10824,83
2977,12634,42
7570,16254,850
4853,12441,736
7896,9826,64
6109,10032,10
2849,9396,471
6607,16254,767
4691,13933,981
4517,11073,768
8536,16093,892
3405,9468,27
7633,17570,357
2968,9764,635
5302,10197,858
8609,12092,553
2995,11573,711
4444,16442,602
7148,11151,175
5198,14412,776
4288,12774,464
1182,14836,65
5555,16673,851
8242,9041,447
807,13338,641
3719,12066,30
5169,10857,473
1785,14085,237
4703,13476,592
8434,10003,340
3491,10567,926
7681,17406,770
3233,15044,272
5296,17388,286
5172,11650,511
6999,13495,199
915,9224,931
8446,14556,107
3570,10283,58
7482,16869,762
8444,10975,758
6049,10327,845
1374,11491,141
2467,10377,977
3099,14147,505
8355,16696,309
7120,9067,9
6409,12634,42
7210,17280,212
7023,13684,831
2721,11233,998
7882,10849,811
4774,11289,647
5850,13448,102
5656,11663,793
5732,15444,238
4893,14791,871
7824,15064,935
2980,16703,141
4671,15647,355
5104,13207,177
271,12211,203
8116,12185,819
2631,17691,842
8044,11652,439
441,14112,470
3633,12523,978
2237,9453,70
5055,12217,635
3745,17018,201
5362,10884,132
794,11289,647
366,11698,555
3107,9552,115
4023,13826,839
8056,14569,988
4178,15500,690
6493,11392,253
6035,12012,813
820,13270,299
690,12234,320
93,15847,809
7719,15923,673
85,15567,668
5853,11685,481
8055,13125,514
1507,16406,830
3746,9816,440
556,14476,855
3023,9272,57
8111,14069,988
2074,17852,82
3016,11014,572
5607,12184,108
6418,16814,830
227,9339,9
4327,11881,616
5014,15866,66
6668,13684,524
1935,15980,409
7217,16460,566
2210,11547,763
4097,9957,235
1177,8869,360
6490,11315,770
71,9784,815
2125,17678,54
7342,14001,610
1681,11970,176
8464,10371,412
7690,11758,705
3361,12869,19
7381,10483,414
7237,10046,953
2719,9825,333
2633,17494,631
2082,12393,372
4736,11693,472
5937,17876,932
6264,15300,579
3677,17246,74
5505,16321,430
5227,13169,347
7095,17709,731
6956,10266,945
1333,8844,618
132,13684,419
5166,12415,701
3850,9701,718
178,15729,254
781,13495,199
6115,15626,492
5003,17730,428
8767,10523,637
5432,15964,171
2367,15443,952
1739,16148,314
3230,15334,776
3461,16188,179
4698,13987,717
2122,14000,537
6814,11188,359
5370,9279,747
7757,11610,531
3599,13500,316
6283,9154,564
1840,13295,772
306,11434,698
5690,17636,301
4622,16954,505
7715,15252,79
999,10772,961
2951,10841,895
4495,9751,519
1820,16259,773
2291,12810,850
7424,14177,94
1319,16983,376
2667,17858,93
7353,15031,411
1366,16498,246
7754,12900,556
8004,11973,107
475,9122,234
1869,15814,932
3886,8866,629
6745,15612,367
4970,16395,6
