625,24499
212,30845
815,84667
202,58992
1201,148072
69,39367
1029,80870
578,136462
208,43342
706,58410
660,80578
992,42171
677,132102
648,116445
16,57860
415,39154
1067,117940
932,10956
190,136300
439,32996
1158,147208
1056,130324
285,135372
192,82277
1038,139915
1063,54397
747,31732
1019,23868
977,127536
9,91355
919,31659
944,81505
146,65304
299,68487
123,135881
627,106737
68,68795
833,85876
7,64760
849,28235
590,58898
900,10719
372,130315
278,116667
664,95147
1202,70613
347,43442
692,139435
1114,123774
856,109939
334,106948
1191,108218
239,18490
1152,102309
887,126713
608,61178
737,3253
240,34886
622,48890
1027,74218
417,98416
521,137507
1054,92735
612,53869
333,26572
1086,4876
124,149390
307,127716
1179,15778
130,153
751,123576
661,85701
780,94697
502,42672
861,89699
24,13459
587,91631
1046,110313
650,148908
196,62022
962,129389
73,129972
33,141968
253,57433
1014,57530
592,49390
529,91343
45,33121
475,26467
681,39400
663,97473
396,103126
1082,149897
1132,1746
617,126727
1108,119277
759,43399
912,2414
298,91133
39,64018
1116,111538
1134,132912
402,149743
175,13618
103,109834
223,103754
55,150892
941,38663
364,144103
924,18948
1012,100992
99,105700
654,133817
744,71583
1030,16535
1020,672
546,129591
1125,144617
858,1288
884,107732
1066,123881
294,15413
226,130888
803,74714
588,134399
424,83001
1188,65635
335,45110
242,132112
722,108206
401,50911
990,119773
390,144698
615,106768
1166,65842
1209,95554
466,73931
349,32797
790,7894
1163,108245
306,131483
461,19444
389,17626
865,102456
836,40848
340,149645
274,11718
821,62824
765,143419
894,140307
331,91318
23,133011
65,149673
602,87626
846,13571
101,59750
740,109047
785,149845
481,37854
471,105503
764,133355
370,56204
1173,16685
173,46910
241,52235
410,43669
440,32658
818,139370
247,4294
102,105993
1021,63557
443,139571
524,34335
906,124229
792,21487
437,86497
624,3522
819,54097
1148,3732
548,76409
1032,13975
61,100237
473,6097
62,58231
762,13792
177,91595
1107,74764
580,78729
717,130881
490,14139
902,52323
1026,129329
244,63572
955,78011
25,84114
296,83875
341,13870
545,130543
830,38843
576,33342
92,62796
633,98411
206,91055
574,61011
354,138523
1185,56281
768,72087
399,133518
1187,35113
950,47894
1,94000
1204,3292
427,100881
993,71079
532,20395
467,26957
330,16489
850,70120
1018,27369
458,44435
523,9279
1113,100014
11,53536
766,124434
725,36678
119,51670
939,146262
168,22023
995,93282
971,117768
322,20295
527,90787
1092,15667
1055,62509
106,105328
186,73450
812,137769
100,14586
167,40211
136,140015
761,21953
428,39545
220,132124
826,82320
114,32841
755,40576
1023,85302
353,20703
1016,31331
868,98793
227,119801
653,103314
553,14665
597,34958
534,27482
94,74496
709,123272
70,36632
1122,57982
79,5590
689,128014
238,80593
1151,59763
361,12369
549,45554
1208,78086
925,31247
431,101986
877,104100
95,87757
495,94723
486,106775
362,135490
1200,39226
125,37441
1147,34200
394,37973
289,148487
203,66407
1094,55231
1100,40712
634,51852
1103,99808
1017,76074
862,72939
1138,110471
922,143380
579,61643
265,34902
945,60224
1128,80480
412,128691
266,151129
231,96283
937,58968
488,41714
542,20645
613,52754
235,140539
757,27930
185,113328
81,9820
252,122735
720,40157
794,107078
1098,113404
575,45840
544,72162
604,122221
249,126403
513,30704
480,112925
1072,109047
727,4324
454,16625
59,45764
1099,36600
378,36105
1065,107063
344,27483
351,2954
260,43134
867,112135
158,82607
1013,25669
1133,9532
907,144826
589,52637
957,141907
149,74327
484,80203
374,101315
855,84960
319,103996
702,49414
857,76175
367,112848
50,77213
979,36631
1117,146273
969,95271
420,147075
1183,106087
215,120369
157,51149
463,84134
982,80656
199,75121
90,12871
497,142057
730,42852
171,89813
433,74796
314,40129
1060,114745
956,59357
312,43466
1143,107873
245,59710
1111,116399
770,77296
501,60348
1135,116133
827,116150
695,110596
674,128658
474,97649
496,140018
1126,28921
139,33271
456,97239
193,94404
40,143455
584,136391
541,93916
890,37511
91,71200
927,43919
273,119567
53,136202
1155,150784
277,64500
752,85708
892,62191
117,118874
345,32178
697,130458
1083,42248
52,114400
140,132932
204,100720
568,145431
883,74400
714,4964
205,106585
782,26710
561,86290
325,91683
5,23095
1109,89008
161,39533
657,94316
930,79087
1119,42850
291,139301
741,38983
14,17429
844,60872
1150,4798
889,120024
1154,68510
1085,21576
1033,118628
983,36048
445,124696
118,25840
585,19854
293,19229
145,125054
493,11564
949,61020
658,10532
719,57035
705,102571
283,126997
938,100197
21,15558
416,64068
388,23131
831,22708
434,30271
710,97082
776,137582
791,27024
1084,21788
371,18286
429,59
384,30355
1049,96354
872,51433
1007,16015
508,29715
403,78521
485,112667
666,14770
522,148909
3,47356
701,90481
1184,33406
1058,6383
935,83257
696,135658
1022,128988
1053,73392
56,36462
611,145156
