125,334,3485
125,334,16675
125,334,17864
49,730,15451
433,35,12685
433,35,190
203,678,16902
203,678,3707
203,678,2918
92,694,16473
92,694,2969
92,694,13948
384,271,3725
384,271,3018
384,271,668
184,659,11007
463,771,16261
463,771,2778
148,168,8193
148,168,14853
148,168,17704
29,858,15148
29,858,8505
29,858,10246
104,437,16849
104,437,10444
469,420,17924
469,420,13898
301,788,16707
47,335,10175
71,564,17914
71,564,7440
71,564,11837
186,281,393
493,166,6220
493,166,16344
493,166,17509
304,121,6214
424,587,12643
424,587,850
424,587,12441
446,526,10548
52,99,15592
303,463,609
303,463,10327
303,463,11390
417,984,15687
417,984,16074
417,984,4006
28,568,13005
28,568,8238
82,872,11707
412,939,9880
412,939,7519
296,999,13555
