4247,580,5545
4706,2,1860
5660,571,3240
8251,938,365
6801,998,2447
220,451,5398
8674,859,3413
4088,532,5337
2307,635,368
4608,284,4532
3920,583,2363
7318,787,5260
2539,680,4060
7611,736,4189
6544,434,3479
346,520,132
7703,525,5274
6429,988,2345
1297,389,5036
584,332,2423
5733,258,874
420,368,2395
2880,162,3459
4372,496,1464
791,470,2208
2132,827,1070
7628,319,5434
3735,331,1239
955,890,3230
3406,779,444
4685,791,4937
2362,959,5107
7024,294,2149
2403,644,447
7898,206,72
5464,17,5200
7564,559,2332
4831,681,1688
2659,912,2209
7279,543,2544
5245,928,264
3491,742,2852
2125,903,2488
4107,405,1255
2695,308,1816
6485,738,4985
6936,223,2628
4151,438,3340
834,219,4699
3595,685,2913
8267,846,2337
2116,345,3248
1008,686,3386
7367,173,4518
690,367,349
6916,158,3888
3755,458,4914
2025,752,2056
3913,765,323
3705,737,176
6733,155,1875
3832,426,2403
7875,840,4692
3415,550,3156
499,927,3977
5748,801,5369
3576,135,3081
483,826,5142
3254,518,534
4659,555,4135
3001,956,4430
8429,227,540
7517,2,3036
2491,609,1756
5846,841,4440
3916,663,4078
1944,274,941
5193,714,2975
8420,262,2440
928,474,5177
4485,551,232
6288,407,4703
5078,157,3680
5368,837,898
1278,530,3953
7236,489,608
2059,662,1416
5460,868,344
3314,304,3252
2735,8,5513
6224,205,4208
760,755,1441
5766,800,3254
6510,827,5155
2472,526,4249
2636,74,5332
8202,526,2420
5717,763,322
3860,530,3472
2745,279,4904
2552,278,1019
7842,529,1739
8144,740,4999
2629,663,794
3644,930,3006
838,765,636
3016,246,318
8091,660,3147
8469,784,2039
2651,654,1370
5675,315,1495
1858,375,3123
1956,227,5489
1754,444,3807
5854,729,3474
3854,282,2978
4733,634,2101
8308,275,1456
4703,337,2814
2252,639,745
6811,250,865
2993,626,798
3865,129,1315
4992,624,3986
5105,737,3954
170,846,1260
874,432,2253
5941,44,5501
5339,74,4410
6008,909,4533
6936,127,897
2313,827,1162
7959,256,2267
8288,649,1956
8628,125,1674
6415,847,2420
5567,938,5442
6879,286,3322
3931,964,4431
2913,405,3006
2018,749,3426
6144,521,4709
1538,609,2359
5008,376,3855
1753,17,3687
2864,31,1871
3462,704,583
7996,578,2665
4431,793,460
905,656,1972
492,627,5315
803,222,3915
333,568,974
6820,521,1391
804,928,4588
7087,375,1959
3220,783,3751
4097,423,4734
8701,563,313
4586,883,4834
6367,6,859
46,206,4261
3417,494,4999
55,310,316
5383,452,1120
4519,973,1850
8276,353,3094
4480,703,2345
541,115,2626
