717,175
895,227
765,972
630,764
551,368
89,250
482,271
34,873
964,925
485,887
294,264
798,187
261,689
398,790
317,273
873,310
764,643
823,794
87,336
614,813
795,361
706,12
495,715
128,843
1039,284
158,134
177,877
884,69
250,946
513,206
1139,103
566,262
394,812
141,426
429,494
944,844
688,28
770,386
101,24
519,108
1176,43
844,158
335,523
520,701
1181,764
794,750
593,347
240,732
898,612
619,727
19,316
828,99
38,141
527,528
963,976
1054,143
136,465
357,285
929,826
489,143
1048,564
422,913
552,525
942,420
1106,168
1114,95
735,433
984,476
1109,749
841,33
35,137
198,982
92,286
857,203
3,810
102,586
778,939
345,188
144,208
812,173
232,858
476,609
1065,54
468,897
193,443
687,877
679,750
37,281
810,924
696,274
1115,828
1185,710
1019,228
27,377
617,214
1201,982
194,148
242,734
516,547
1108,847
178,91
43,753
307,475
711,789
389,582
377,718
791,380
546,313
678,169
234,542
456,396
555,28
330,35
1031,823
68,900
490,927
122,234
902,389
500,221
1018,952
754,877
1103,585
1011,972
180,213
243,894
438,773
1104,723
532,289
354,648
104,644
368,899
28,587
238,118
605,415
685,942
693,575
90,214
899,584
1170,418
634,165
785,192
522,367
246,415
945,521
84,185
1124,318
1119,484
1072,829
589,422
659,879
441,145
1010,519
362,772
816,634
452,749
710,291
292,867
299,394
1086,592
719,763
1030,359
36,894
337,628
1188,164
209,317
304,791
900,406
1004,94
47,17
977,839
32,115
824,457
186,92
1042,533
733,754
308,768
1128,619
473,531
436,290
934,621
1090,197
574,899
444,606
1069,65
668,269
181,197
465,594
311,602
709,326
866,790
877,915
988,428
85,316
283,215
819,816
1045,809
415,581
576,851
129,674
1029,958
268,510
77,813
305,251
623,242
451,758
1149,539
112,303
1210,732
113,408
722,218
64,300
1200,243
650,490
912,116
951,821
1033,535
699,945
493,548
915,142
467,471
494,65
419,294
1013,36
235,260
1156,511
818,912
697,372
970,399
916,172
935,579
991,615
118,777
529,625
347,830
588,87
958,98
1062,515
312,437
121,186
252,734
653,549
652,727
231,230
466,279
373,492
229,799
662,29
478,265
969,868
1061,762
328,352
1179,559
26,610
197,245
609,229
881,283
1075,572
378,80
61,762
1186,902
763,795
508,857
1164,629
148,575
852,245
212,368
404,568
63,929
162,358
981,662
372,152
363,481
369,768
233,551
1076,357
1175,444
707,430
105,954
1014,228
1212,232
395,760
773,220
260,643
618,961
239,883
1166,616
192,308
820,455
842,1
182,904
976,778
645,522
443,961
817,911
1009,526
920,779
376,409
474,102
568,863
839,181
821,689
973,923
836,291
843,693
1024,85
788,614
993,501
392,505
603,436
262,455
1056,475
169,672
174,628
272,666
1196,33
65,394
837,510
850,654
409,883
499,654
50,326
1071,969
310,534
95,340
1092,515
1183,122
421,397
814,904
388,740
1113,238
670,421
598,903
406,81
739,330
107,493
506,565
497,167
100,780
146,410
1105,507
971,728
595,171
134,631
879,370
1132,352
1133,871
553,590
296,138
75,556
658,119
624,412
797,411
184,755
365,658
153,868
449,129
924,400
45,81
1117,892
401,677
160,393
1098,439
455,646
135,602
1126,681
185,513
802,811
145,715
341,685
1160,427
854,406
203,616
291,618
1078,725
437,840
367,107
1051,817
806,379
833,231
1127,436
425,360
862,761
56,532
1167,552
1060,223
97,446
448,289
705,427
172,12
206,542
331,661
1180,500
931,241
1142,590
340,259
547,45
1102,785
554,440
201,129
487,698
1199,670
237,683
1158,11
829,626
1184,20
1007,735
1151,785
501,719
1081,756
205,590
1193,68
517,368
228,139
565,479
684,474
1211,608
196,309
447,808
1136,619
728,203
1198,669
301,298
195,528
656,467
1140,724
273,130
440,843
1144,630
139,216
756,318
126,493
454,197
502,121
1095,814
994,643
111,155
432,31
663,610
853,565
1130,64
375,115
1001,586
704,11
796,815
750,338
864,528
949,747
1100,573
199,570
535,591
870,757
76,329
1079,583
564,694
1120,201
266,483
995,480
247,802
483,240
673,55
322,705
277,487
897,243
901,228
983,63
290,718
999,756
1194,464
40,438
787,239
70,867
66,750
530,962
1022,627
1163,256
572,107
533,727
1152,400
892,191
1012,788
665,432
1101,94
1077,332
293,361
346,42
278,513
1035,308
868,887
1157,813
503,760
956,895
1146,30
428,973
1,313
638,106
628,599
587,587
191,636
1172,69
484,648
987,670
1203,143
82,240
548,726
210,493
424,538
1182,783
531,468
259,630
125,58
1207,331
927,641
622,911
878,968
768,710
776,42
855,524
625,52
869,771
891,255
790,453
289,333
498,224
507,198
640,851
1208,179
632,721
694,821
276,437
921,705
94,112
627,861
505,307
17,817
635,383
996,11
904,154
265,147
736,18
758,652
53,661
496,698
646,774
132,233
52,302
130,502
288,291
1141,860
472,551
320,621
39,903
959,648
732,444
300,6
481,357
338,24
654,578
55,409
664,498
846,938
1125,344
371,462
1107,398
309,350
766,547
270,880
69,588
882,791
479,524
1147,879
408,568
620,633
1154,498
782,444
1043,324
215,471
747,523
561,217
1155,742
909,170
925,841
762,114
793,73
629,632
1058,559
163,683
648,702
896,686
914,463
403,502
15,354
1111,342
666,616
81,540
840,517
475,392
792,93
851,839
298,548
150,871
1016,176
906,510
1162,776
849,901
204,959
838,395
382,851
223,64
410,269
941,90
1094,401
21,640
961,535
801,751
972,350
703,141
110,371
6,612
939,834
397,947
584,512
858,895
557,106
327,364
379,513
803,164
880,101
825,21
1088,685
1121,463
745,909
718,353
54,166
805,49
611,494
783,803
937,446
420,487
98,97
96,456
671,626
381,255
74,417
33,53
218,780
575,583
779,133
674,90
297,202
504,826
71,886
222,714
883,700
657,405
8,339
1026,773
1005,736
563,871
423,905
1084,287
1047,964
1195,183
774,142
708,11
889,495
918,82
99,938
1091,292
117,428
314,206
1027,378
602,704
190,289
543,572
200,317
9,172
1055,663
510,348
1046,304
12,854
1206,165
151,477
439,768
1008,10
1006,448
140,450
202,32
885,324
616,904
515,400
536,856
274,397
1178,21
989,75
356,913
701,747
58,595
416,244
649,860
216,74
51,601
463,741
103,934
938,418
1003,509
380,176
213,522
127,468
170,523
334,40
155,837
550,844
716,539
863,220
1209,183
982,429
592,543
848,716
542,933
559,384
734,685
154,82
1037,688
1145,977
119,738
120,137
358,639
1096,713
578,467
343,95
91,636
923,1
799,685
922,171
149,270
567,953
108,86
1080,377
998,878
430,640
730,680
386,435
746,633
1191,156
1023,356
426,176
302,553
726,590
1097,945
769,383
123,722
142,142
106,103
333,895
446,101
159,469
1049,33
549,947
1020,129
789,495
1085,762
189,702
187,140
457,176
1129,802
644,728
383,616
967,332
594,178
800,971
435,192
753,175
771,57
342,215
856,117
427,117
364,467
811,468
413,67
950,982
667,863
109,957
1169,476
524,595
631,569
80,765
772,57
600,556
1189,636
86,921
152,481
353,689
677,819
742,553
1143,873
361,633
253,414
1066,478
42,980
741,694
57,79
236,122
1116,135
31,627
955,286
491,761
407,8
786,401
400,477
30,953
539,933
464,755
230,227
713,21
286,727
393,949
1038,50
1082,65
651,750
434,652
11,336
861,847
18,927
315,596
835,401
661,508
336,538
724,297
22,545
731,496
714,330
936,344
721,313
459,773
1025,441
114,766
285,447
279,827
1197,889
672,905
1173,373
1068,166
450,848
894,433
541,198
601,780
83,438
928,932
581,307
1118,530
46,894
740,327
607,113
871,498
412,883
1112,172
488,364
1015,383
905,53
359,128
115,185
518,286
682,850
523,968
284,355
244,23
287,122
867,15
752,16
599,575
1063,975
175,828
1040,577
990,207
917,301
860,755
933,169
926,25
845,469
1168,614
1159,573
442,373
890,95
980,60
604,365
93,696
702,248
767,840
255,18
271,340
585,114
960,186
282,376
179,155
1099,916
612,556
1171,558
143,972
325,975
1059,723
683,55
947,10
729,596
492,928
1073,513
220,7
275,386
590,788
164,230
872,435
807,369
1148,790
528,728
78,921
642,365
968,313
784,639
534,185
79,373
431,41
257,564
2,145
606,823
647,80
780,853
865,421
932,323
44,975
176,512
698,355
748,290
137,507
540,792
48,285
586,101
1017,440
985,581
1161,318
737,68
280,145
986,779
1089,257
509,149
1036,891
1122,310
954,181
161,935
10,440
323,381
1192,969
903,756
919,831
116,740
978,255
211,307
556,215
1204,71
1070,10
966,593
597,701
1123,452
751,522
207,643
830,580
1131,323
306,568
1021,757
911,390
360,92
943,531
946,747
166,239
29,520
396,816
1053,585
4,512
997,49
608,902
727,6
157,249
738,739
558,678
641,618
248,225
1174,267
626,889
147,19
1000,6
60,602
167,138
690,724
88,157
537,855
445,930
374,144
893,12
20,338
725,948
681,385
256,788
822,417
1032,567
957,530
1110,969
1083,361
387,801
