14983,908,121716
17790,996,23949
17790,996,98949
16077,54,16923
11383,887,61066
17808,457,79129
8846,97,6445
8846,97,46722
9840,4,52476
10248,419,104978
13607,516,117080
15972,349,88698
14193,127,78933
14193,127,89408
17362,650,26677
14198,919,102045
14198,919,51240
16657,309,61207
16657,309,18850
14595,490,29930
13682,875,48513
15405,881,144452
15405,881,74912
9250,181,54986
9250,181,10221
12855,746,35808
14637,934,86019
14637,934,88240
10540,863,3944
11406,189,135041
10465,963,23041
8938,280,58604
8938,280,70350
16057,623,103941
16057,623,57623
9204,178,109869
9910,224,90
9910,224,96265
13350,882,147597
15807,302,32380
14144,621,127738
14144,621,149959
10956,789,22783
12982,344,85233
16736,21,93638
16736,21,33484
10540,811,124660
10540,811,126191
13447,660,115168
13447,660,40874
14339,876,83503
14339,876,43606
9718,909,118799
9718,909,68203
11462,329,18014
13768,57,41083
13242,584,96196
9572,817,138092
9572,817,51781
15307,187,119303
13159,315,53467
13159,315,119077
14642,573,89650
15196,134,75918
15635,867,9797
15635,867,29496
11419,697,19088
11936,533,55755
11936,533,116351
17140,261,135324
10381,48,20432
10381,48,72515
15925,983,28147
15925,983,55567
13778,390,115198
8845,14,87162
8845,14,81796
17513,730,35279
17513,730,50209
16713,195,45211
16713,195,32145
15530,606,84817
15530,606,37961
16813,54,104215
9886,849,101050
9838,799,48890
12542,834,100140
12542,834,122301
16152,177,145473
17218,482,127801
11384,53,62782
11384,53,96317
15714,12,77793
15714,12,94521
16178,443,38340
10293,676,102153
10293,676,144503
10244,516,113313
10244,516,145151
15387,837,118291
14404,208,90165
14404,208,133277
15580,820,55220
15580,820,146103
16281,137,133736
14933,356,48986
9780,560,94854
9858,490,67821
11333,361,131651
11333,361,61537
9694,239,80886
12215,814,82678
13487,368,48394
15636,905,150944
15314,878,25565
10336,373,76214
10336,373,135
15032,575,150386
15032,575,136322
15249,584,79184
11103,136,29268
11103,136,140644
8902,95,28105
12885,698,42454
12885,698,1697
11244,824,9290
13459,611,78642
9373,448,46661
9864,140,88730
9864,140,141760
12196,484,58377
16520,424,149695
9195,767,61096
9195,767,102263
16018,993,108172
13871,327,3302
13871,327,80044
17015,15,97475
10079,204,52610
10079,204,86612
14901,788,148719
14205,675,11908
14205,675,99051
15269,114,129399
16233,998,62765
16233,998,58045
8988,641,64483
17208,1,146648
14220,832,582
14220,832,24122
9302,916,114358
14331,367,51829
14331,367,116879
11065,951,74873
11065,951,14223
9972,218,32603
17857,230,122623
12649,502,95540
12649,502,6704
14178,358,136472
14178,358,136014
11247,231,116044
11247,231,120512
15282,472,97643
15282,472,43772
9343,564,43852
11121,876,115038
11121,876,123879
10554,900,81830
12190,959,2069
12190,959,67387
9322,412,105466
10981,496,23482
16955,960,143386
9525,628,72532
9503,940,113908
9196,214,47681
9196,214,91649
11795,586,120870
17783,808,150287
17783,808,125078
10239,622,114921
10239,622,105397
12436,336,2089
13819,401,138649
13819,401,57581
12002,30,33004
12663,639,120226
15304,485,74874
12808,518,64884
12808,518,8944
14724,477,139431
14724,477,106169
14374,843,96909
14374,843,722
13667,450,59230
13667,450,5931
11617,182,16811
11617,182,8588
12828,61,91583
12701,394,26306
12701,394,33368
17021,502,80062
13088,600,139448
14392,934,138508
14392,934,115241
16107,350,59345
12518,142,92142
17363,124,99060
17363,124,29148
12511,490,40638
17499,401,90533
17499,401,69120
17616,884,43873
17616,884,101144
16266,928,18316
16266,928,146352
11015,443,75666
17194,578,102607
11534,51,131065
11534,51,135391
17953,927,148397
17953,927,113520
11228,332,107440
11228,332,19895
15386,340,122928
15386,340,138998
13478,162,100385
12453,277,98202
12453,277,3296
15857,8,23234
11302,740,89738
14837,528,59397
9854,305,37175
13967,608,16488
13967,608,115478
12953,782,10955
15082,792,123187
15082,792,33891
10314,833,5685
10530,203,63763
16735,915,144247
16735,915,48540
