15520,365,contain
9698,23,billion
14450,646,up
17504,280,travel
12076,744,key
17329,395,word
11687,552,computer
11422,801,after
13721,355,language
16226,370,head
15819,132,interest
9877,440,travel
13544,691,whatever
15516,626,line
9687,930,be
13682,971,various
11745,497,believe
9934,922,her
11332,126,back
12549,783,put
16710,144,on
17219,916,among
16351,155,once
10937,837,know
16075,214,over
11614,139,director
9977,325,board
12331,368,fill
9592,666,ago
12355,447,start
14967,842,final
16343,530,about
14230,319,fund
12946,459,daughter
16974,531,see
11324,588,write
16649,954,box
11889,25,him
9109,615,along
16795,138,simple
15605,182,simply
13101,982,trip
13196,238,then
14201,364,white
10303,304,indicate
13505,526,end
11593,32,say
12694,617,democratic
16941,60,yet
12659,432,road
9164,518,current
9474,482,respond
14843,666,deal
15659,770,near
17688,103,yourself
16274,245,hotel
15081,304,administration
17552,475,improve
15326,167,although
12337,159,someone
9196,664,budget
9755,709,same
13603,721,strong
17109,858,how
14204,482,management
11500,840,air
17887,53,age
16569,231,growth
15208,715,beautiful
12912,688,management
14842,617,around
13538,879,look
10758,263,so
14599,761,a
10891,510,run
10548,8,opportunity
10719,419,bring
11216,79,subject
13690,655,enjoy
15115,761,major
14625,794,thank
12674,852,medical
9070,605,fire
12633,443,employee
12795,933,hour
13353,83,agent
11038,500,and
9063,816,door
16037,357,own
12528,5,wife
17898,887,practice
12813,413,perhaps
13082,745,receive
13152,641,build
10466,696,off
14074,545,and
11059,525,common
8932,989,candidate
17853,147,identify
11606,7,well
11571,170,return
17940,288,program
15087,416,society
12457,292,look
17199,429,money
16332,607,natural
14740,19,skill
11174,172,book
8939,857,available
12584,126,over
11752,354,check
17925,380,positive
12032,143,recent
9430,189,wrong
15957,380,event
11513,207,degree
15096,353,on
11438,62,office
11059,911,realize
15499,498,statement
14188,406,rest
17006,897,through
9391,92,his
8900,961,baby
13599,314,bar
13627,639,discussion
17087,489,late
16230,341,compare
9062,362,growth
17039,647,organization
10179,613,very
16848,63,agency
13375,332,despite
17123,193,ready
13570,753,reality
11579,233,level
15450,242,wrong
15697,212,threat
15845,243,modern
17558,939,blood
13124,900,back
9463,158,already
12843,782,eight
15536,838,similar
14809,140,leave
16172,617,message
13149,453,vote
13824,550,human
12769,634,above
9369,564,child
16299,706,explain
11448,884,my
15852,905,lay
17234,719,state
17845,280,easy
14530,4,already
13468,372,hundred
11019,216,and
11897,716,entire
12331,876,movement
10849,424,process
14133,129,practice
15269,199,less
11340,618,news
13990,272,or
17588,37,new
8875,303,score
8984,205,happy
16208,482,oil
12740,20,trial
17107,100,including
10692,129,camera
11962,129,production
15480,139,carry
16546,313,degree
14263,327,dream
10889,795,political
17334,978,mention
11967,620,drug
10896,901,citizen
14584,102,catch
15746,510,financial
9435,573,dark
9381,433,color
11396,817,or
14544,296,hair
9552,433,well
12237,625,imagine
15537,719,card
13356,118,way
14063,712,certain
9079,750,bank
9294,82,hand
13068,453,value
9312,539,realize
14042,818,quite
15620,627,author
16857,25,throughout
11948,808,occur
14747,865,series
14694,457,always
15788,854,and
17251,151,future
12276,345,way
11321,642,stock
11101,172,picture
12390,642,themselves
10182,93,pull
14660,9,sometimes
8853,672,use
15928,168,with
9014,635,field
15542,926,debate
11195,907,cultural
13039,153,full
11152,54,why
11658,677,although
13940,460,onto
10656,632,civil
9114,261,machine
8831,662,special
14105,950,center
11021,309,somebody
11360,611,sort
16870,393,meeting
15771,193,meeting
13990,35,wear
13080,401,difference
14164,768,nature
10192,95,yeah
10970,116,art
12340,537,role
10318,491,thus
15128,170,song
10211,12,material
14415,120,them
14204,98,campaign
12878,49,option
13820,89,box
12242,992,chair
16725,647,nothing
17590,452,start
13712,378,name
14773,617,sport
14997,316,wrong
14971,553,view
13998,348,meet
14700,156,song
10841,913,me
17754,981,hear
9306,493,effect
10313,981,possible
17214,758,skin
12846,500,soon
15338,597,although
17693,325,outside
17037,568,entire
10002,895,region
10144,215,only
12672,210,community
15346,941,minute
15762,52,beyond
13391,524,speak
9418,158,technology
15216,440,author
12066,93,wear
9276,436,at
15350,227,share
9521,2,various
11585,627,since
16740,538,fact
12979,361,billion
15640,84,decade
12446,155,her
9381,536,present
15569,723,consumer
16378,581,rate
12481,505,tax
17734,573,economic
13384,445,whether
17547,864,executive
17867,715,measure
16523,377,six
10596,330,five
13322,941,range
9739,247,something
15191,956,both
14319,248,hand
11497,125,those
9645,566,speech
17072,238,instead
8858,902,choose
9005,957,air
16697,158,fight
10260,644,last
12402,602,almost
16583,470,fast
11681,266,foot
17253,134,government
11040,567,later
13829,858,three
10848,686,ever
15047,947,great
17017,802,staff
13455,172,onto
14468,498,address
13501,740,source
9039,280,start
14885,290,black
16558,313,push
13313,267,campaign
10346,636,our
9229,624,us
15140,282,baby
11147,40,reality
12182,798,bit
9360,790,to
16601,94,thousand
9508,219,least
17031,405,simple
17777,175,exist
16303,220,result
8913,638,determine
15906,704,color
13643,716,begin
9463,614,board
16708,356,little
17296,722,put
10130,605,few
11810,790,build
9451,71,suddenly
11040,304,produce
16606,532,all
17455,445,event
10158,338,forward
10842,97,wall
13762,9,receive
14384,756,government
10532,10,their
16607,756,available
10020,4,dream
11239,375,age
10592,878,between
9479,616,news
17960,285,truth
14429,172,watch
12987,269,doctor
12445,108,in
13806,13,heavy
9566,601,she
16467,173,fall
15729,536,single
17811,872,within
13943,154,near
17243,31,his
11744,923,society
11119,730,animal
15950,24,cut
9895,480,cut
15316,917,remember
15123,157,treatment
9978,688,peace
15098,767,between
10447,823,you
11515,965,from
9672,624,group
15995,816,partner
14794,348,name
14719,31,administration
15681,334,along
13131,416,fall
13821,209,art
13851,259,bring
16951,949,firm
16979,476,final
15410,40,successful
12922,797,ground
15436,14,either
14485,232,create
17092,797,read
17019,74,unit
14809,248,look
13518,789,run
12399,739,support
12849,135,including
17427,671,pull
9931,91,important
15147,330,of
11526,279,think
15413,290,less
17147,135,environment
12605,789,respond
13325,361,develop
13388,263,number
15291,585,kitchen
17096,669,similar
17769,199,act
13368,908,add
13065,751,future
13158,501,bag
16281,292,century
10318,794,office
11231,760,open
14581,653,during
15030,682,leave
16136,804,night
16855,17,cup
14770,922,why
14998,15,development
17134,580,drug
13750,675,suggest
17948,922,leave
17648,969,record
16030,83,lay
13073,488,event
16739,457,together
