17931,1
10558,1
17318,1
14955,1
12295,1
911,1
11586,1
7741,1
294,1
602,1
7642,1
16927,1
13379,1
119,1
3030,1
6128,1
431,1
8725,1
16628,1
11545,1
14248,1
6711,1
8152,1
5241,1
8310,1
11710,1
11716,1
8333,1
4019,1
11181,1
9422,1
7412,1
15366,1
4232,1
252,1
11086,1
4914,1
14919,1
634,1
4983,1
6191,1
2539,1
3341,1
4305,1
6977,1
2092,1
5021,1
16766,1
11775,1
2400,1
2721,1
10392,1
3523,1
11689,1
9986,1
16677,1
13616,1
10233,1
7559,1
17993,1
17002,1
16615,1
10913,1
8286,1
5720,1
13027,1
7830,1
11117,1
14353,1
15869,1
10904,1
8321,1
2526,1
1612,1
8897,1
1718,1
18020,1
8741,1
8715,1
8093,1
17158,1
13218,1
6393,1
4293,1
17383,1
4847,1
17210,1
13781,1
10029,1
7172,1
14692,1
14542,1
1942,1
18010,1
9347,1
9191,1
8596,1
13383,1
11684,1
3043,1
13697,1
12104,1
8743,1
5239,1
12180,1
14008,1
3,1
5460,1
3435,1
10442,1
15291,1
9933,1
11778,1
8062,1
17779,1
8344,1
10974,1
7678,1
11854,1
3662,1
10881,1
13151,1
785,1
6109,1
6462,1
15112,1
14646,1
16152,1
3113,1
14349,1
6259,1
8048,1
8274,1
462,1
14640,1
8202,1
2372,1
4261,1
9763,1
2244,1
16195,1
8423,1
9649,1
15518,1
548,1
8327,1
8721,1
3767,1
4528,1
15216,1
11785,1
13357,1
3893,1
11324,1
2863,1
17667,1
13268,1
4933,1
13551,1
18090,1
10727,1
5481,1
17523,1
1787,1
9510,1
11496,1
4808,1
4840,1
10088,1
1734,1
6605,1
17881,1
6721,1
8940,1
11638,1
5965,1
4241,1
3271,1
3114,1
14202,1
11384,1
14055,1
16450,1
12826,1
566,1
10599,1
11892,1
8605,1
4833,1
1424,1
1807,1
15547,1
2796,1
5885,1
9504,1
13839,1
6281,1
13573,1
16892,1
18167,1
9799,1
15683,1
879,1
8673,1
6993,1
15917,1
8345,1
1265,1
9795,1
10022,1
12833,1
12605,1
1195,1
12871,1
17890,1
17830,1
4450,1
3780,1
12087,1
3368,1
18180,1
2312,1
5108,1
4418,1
14396,1
7855,1
15778,1
11497,1
7468,1
9367,1
18036,1
11956,1
3303,1
10409,1
10217,1
9376,1
4773,1
6178,1
4239,1
15255,1
854,1
4593,1
13647,1
4199,1
748,1
3488,1
12706,1
9874,1
1166,1
6691,1
16324,1
14685,1
1805,1
17952,1
10701,1
11366,1
8501,1
8631,1
14598,1
4625,1
2681,1
18035,1
9755,1
9259,1
7203,1
1961,1
2947,1
12308,1
15670,1
15719,1
6309,1
9697,1
5794,1
4678,1
10648,1
5690,1
4272,1
8420,1
11018,1
11419,1
540,1
14373,1
16430,1
3449,1
16646,1
18016,1
7341,1
7403,1
17818,1
2513,1
10917,1
16666,1
13790,1
9018,1
5455,1
13578,1
13902,1
9178,1
9349,1
14145,1
14615,1
758,1
15480,1
17816,1
8888,1
6991,1
821,1
3729,1
7950,1
13726,1
11274,1
4959,1
5702,1
18129,1
12454,1
12470,1
4947,1
7478,1
6035,1
7145,1
2588,1
11920,1
5142,1
14291,1
12063,1
15008,1
4332,1
12029,1
16985,1
6147,1
16522,1
6106,1
2636,1
11277,1
10498,1
1702,1
8179,1
5897,1
627,1
3707,1
6391,1
17137,1
5256,1
17446,1
7104,1
7171,1
13732,1
7476,1
11354,1
14182,1
17298,1
15969,1
12914,1
8953,1
10195,1
11261,1
17365,1
8760,1
1949,1
7296,1
2341,1
6871,1
11952,1
17497,1
3172,1
7215,1
7467,1
6917,1
8064,1
3460,1
9411,1
17330,1
5924,1
13396,1
5818,1
2077,1
18022,1
7045,1
14792,1
183,1
4009,1
4128,1
8306,1
6093,1
4433,1
5771,1
2628,1
16344,1
4835,1
5674,1
8209,1
12615,1
5328,1
13312,1
16593,1
13365,1
12621,1
11577,1
9731,1
16408,1
1636,1
3391,1
15820,1
13120,1
8452,1
16425,1
15063,1
8157,1
4458,1
285,1
5440,1
14730,1
2311,1
15135,1
7565,1
13254,1
10838,1
7724,1
6460,1
10197,1
4772,1
5526,1
17916,1
4115,1
12298,1
2862,1
200,1
13273,1
13326,1
1260,1
15797,1
18236,1
15801,1
8409,1
7222,1
4064,1
14047,1
7292,1
17908,1
7584,1
9685,1
14437,1
14057,1
14097,1
6116,1
8295,1
18137,1
9730,1
11535,1
12257,1
5258,1
13564,1
14371,1
5507,1
1173,1
16503,1
17509,1
3957,1
17496,1
2847,1
6232,1
4034,1
16095,1
10733,1
197,1
5079,1
5781,1
8412,1
1964,1
6911,1
3007,1
18082,1
15862,1
11673,1
13430,1
16119,1
13235,1
15694,1
3462,1
13745,1
10952,1
15094,1
18027,1
11921,1
9744,1
14311,1
13729,1
6918,1
14657,1
17190,1
12113,1
7802,1
6742,1
8881,1
12153,1
3196,1
14490,1
7152,1
13137,1
2584,1
1197,1
15528,1
12461,1
7999,1
3229,1
8723,1
14653,1
14853,1
10147,1
7473,1
12460,1
7648,1
12603,1
11690,1
18221,1
13663,1
16781,1
5329,1
18106,1
14272,1
398,1
11082,1
7047,1
15395,1
5371,1
11231,1
8281,1
10872,1
2273,1
3753,1
14379,1
12297,1
15731,1
3273,1
9274,1
9414,1
10726,1
8546,1
10870,1
1575,1
4001,1
14319,1
14447,1
14805,1
15498,1
16328,1
3510,1
17005,1
12757,1
17328,1
6905,1
6499,1
6882,1
6909,1
7470,1
6303,1
6379,1
7167,1
13966,1
13930,1
6973,1
9620,1
1284,1
14717,1
2500,1
1884,1
15057,1
16202,1
10721,1
11779,1
3312,1
5742,1
10919,1
3917,1
4108,1
3235,1
9964,1
1325,1
13750,1
8262,1
1403,1
13815,1
1400,1
14058,1
11361,1
6384,1
550,1
11072,1
6357,1
3739,1
1050,1
