144156,15679
148238,16217
148238,15319
148238,16513
148794,10784
149858,8878
149858,11398
149858,13124
150605,14315
150605,11290
150605,11387
149585,12265
149943,17584
149943,9739
148353,12275
144955,10512
146885,10304
146885,12829
146885,13011
150755,15046
150755,8965
150755,9920
149896,11193
149896,14252
149896,12489
149659,9959
146646,15536
146646,16808
147738,13952
147738,17079
145846,17511
145846,15674
148822,14549
148822,12069
148642,17669
148642,15387
147199,14352
144130,12980
148709,10926
148709,14310
148709,17787
149473,14150
149473,17585
148422,11375
148422,16206
151046,9189
151046,16693
148801,11368
148801,16052
148801,12517
150669,10017
150669,14959
148477,10662
148477,13548
148477,15003
144063,10255
148948,13556
147218,11708
147218,17095
147666,12019
147666,14315
147666,11849
151275,11642
149135,17299
149135,11693
149135,9588
146264,17583
146264,15998
146264,16120
145705,16325
145621,9311
145139,9229
145139,15960
144580,11750
147826,12218
147826,10164
146892,16888
146892,14700
151345,17081
151345,12287
148283,13015
145562,12142
145562,14775
148243,16272
150265,12186
150265,17690
147758,12914
147758,9627
150750,17670
144546,17287
144546,12673
144071,10742
147874,10226
144432,13539
147164,15726
147164,15396
147164,11379
150897,9595
150897,17683
145061,9482
145061,16707
144116,14772
144116,9932
144199,11567
149956,12361
150085,10282
145604,13415
148170,12821
148170,16869
148170,11432
146625,12924
146625,16385
146625,12287
146354,15328
146354,15847
146354,9301
150986,12402
150986,11914
144069,17016
144069,14159
144069,8959
147522,9221
147522,17445
147522,9127
144353,13525
144353,10145
144814,16965
144814,14424
150684,17848
145174,14572
145161,16222
145161,17346
145161,9299
148418,8903
148418,12625
150112,10973
150112,9736
150112,16986
149631,12831
149631,9002
147084,9165
147084,17856
151078,16922
147251,14582
146386,14769
146386,13390
146386,14612
147605,15940
147605,12532
144311,13983
146901,8859
146901,15464
148768,9631
148768,10304
151233,15445
151233,14389
151233,12738
150858,17944
150858,14829
150858,15279
148287,14500
148287,14246
144780,15852
144780,16188
144780,16857
148628,16357
148628,15539
148628,9468
144282,13192
144282,15776
144538,17909
144538,17121
147278,14051
147278,10052
146244,17683
146244,13470
150460,11479
150460,13718
148985,16845
148985,14854
148985,13133
147132,15724
147132,15140
147132,14897
148168,17838
148168,16497
149039,13300
149039,15100
149643,16325
149643,12066
149643,10541
148203,12991
144631,12895
144631,10084
147364,11708
147364,14260
147364,9057
150405,9999
150405,13922
149532,16212
144173,17217
151226,17703
148420,16297
148906,15982
